"","JOURNAL","YEAR","editor_id","FIRST_NAME","MIDDLE_NAME","LAST_NAME","INST","UNIT","CITY","STATE","COUNTRY","NOTES","VOLUME","ISSUE","TITLE","CATEGORY","geo.code","GENDER","X.x","X.y"
"1016","LECO",1992,"3392","S",NA,"Levin","CNRS Centre dEcologie Fonctionnelle et Evolutive","",NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","PLANTECOL",1987,"2345","Max",NA,"Debussche","CNRS Centre dEcologie Fonctionnelle et Evolutive",NA,"Montpellier",NA,"France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","PLANTECOL",1988,"2345","Max",NA,"Debussche","CNRS Centre dEcologie Fonctionnelle et Evolutive",NA,NA,NA,"France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","PLANTECOL",1989,"2345","Max",NA,"Debussche","CNRS Centre dEcologie Fonctionnelle et Evolutive",NA,NA,NA,"France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","FEM",1984,NA,"M",NA,"Rapp","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier",NA,"France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","EVOL",2000,"2839","Philippe",NA,"Jarne","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","EVOL",2001,"2839","Philippe",NA,"Jarne","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","EVOL",2002,"2839","Philippe",NA,"Jarne","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","EVOL",2009,"3335","Sylvain",NA,"Gandon","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","EVOL",2010,"3335","Sylvain",NA,"Gandon","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","EVOL",2011,"3335","Sylvain",NA,"Gandon","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","EVOL",2012,"36","Anne",NA,"Charmantier","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","EVOL",2012,"3589","Thomas",NA,"Lenormand","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","EVOL",2013,"36","Anne",NA,"Charmantier","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","EVOL",2013,"3589","Thomas",NA,"Lenormand","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","EVOL",2014,"36","Anne",NA,"Charmantier","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","EVOL",2014,"3589","Thomas",NA,"Lenormand","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier","Occitanie","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","ECOLOGY",2002,"3385","Sandra",NA,"Lavorel","CNRS Centre dEcologie Fonctionnelle et Evolutive","",NA,NA,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","BIOCON",2011,"1703","Jean-Dominique",NA,"Lebreton","CNRS Centre dEcologie Fonctionnelle et Evolutive","","Montpellier",NA,"France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","EVOL",2014,"3037","Roze",NA,"Denis","CNRS Station Biologique de Roscoff","","Roscoff","Brittany","France",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","BITR",2012,"391","Christopher",NA,"Baraloto","CNRS Unite mixte de recherche Ecologie des forets de Guyane","",NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","BITR",2014,"391","Christopher",NA,"Baraloto","CNRS Unite mixte de recherche Ecologie des forets de Guyane","",NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","FEM",2003,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","FEM",2004,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","FEM",2005,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","FEM",2006,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","FEM",2007,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","FEM",2008,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","FEM",2009,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","FEM",2010,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","FEM",2011,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","FEM",2012,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","FEM",2013,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","FEM",2014,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","FEM",2015,"1733","Jorge","E","Macias-Samano","Colegio de la Frontera Sur","","Tapachula","Chiapas","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","EVOL",2004,"786","Damhnait",NA,"Mchugh","Colgate University",NA,"Hamilton","NY","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","EVOL",2005,"786","Damhnait",NA,"Mchugh","Colgate University",NA,"Hamilton","NY","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","AUK",2012,NA,"Luke",NA,"Butler","College of New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","AUK",2013,NA,"Luke",NA,"Butler","College of New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","AUK",2014,NA,"Luke","K","Butler","College of New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","AUK",2015,NA,"Luke","K","Butler","College of New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","AUK",2016,NA,"Luke","K","Butler","College of New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","AUK",2017,NA,"Luke","K","Butler","College of New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","AUK",2018,NA,"Luke","K","Butler","College of New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","AJB",2008,"1792","Jeffrey",NA,"Osborn","College of New Jersey",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","AJB",2009,"1792","Jeffrey",NA,"Osborn","College of New Jersey",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","AJB",2010,"1792","Jeffrey",NA,"Osborn","College of New Jersey",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","AJB",2011,"1792","Jeffrey",NA,"Osborn","College of New Jersey",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","AJB",2012,"1792","Jeffrey",NA,"Osborn","College of New Jersey",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","AJB",2013,"1792","Jeffrey",NA,"Osborn","College of New Jersey",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","AJB",2014,"1792","Jeffrey",NA,"Osborn","College of New Jersey",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","BIOCON",1985,"3734","WH",NA,"DRURY","College of the Atlantic",NA,"Bar Harbor","Maine","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","AMNAT",2003,"552","Christopher","W","Petersen","College of the Atlantic",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","AMNAT",2004,"552","Christopher","W","Petersen","College of the Atlantic",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","CONDOR",2011,NA,"Matthias",NA,"Leu","College of William and Mary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","CONDOR",2012,NA,"Matthias",NA,"Leu","College of William and Mary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","CONDOR",2013,NA,"Matthias",NA,"Leu","College of William and Mary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","CONDOR",2014,NA,"Matthias",NA,"Leu","College of William and Mary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","CONDOR",2015,NA,"Matthias",NA,"Leu","College of William and Mary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","CONDOR",2016,NA,"Matthias",NA,"Leu","College of William and Mary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","CONDOR",2017,NA,"Matthias",NA,"Leu","College of William and Mary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","CONDOR",2018,NA,"Matthias",NA,"Leu","College of William and Mary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","ECOLOGY",2002,"1551","J","Emmett","Duffy","College of William and Mary",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","ECOLOGY",1999,"1551","J","Emmett","Duffy","College of William and Mary",NA,"Williamsburg","VA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","ECOLOGY",2000,"1551","J","Emmett","Duffy","College of William and Mary",NA,"Williamsburg","VA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","ECOLOGY",2001,"1551","J","Emmett","Duffy","College of William and Mary",NA,"Williamsburg","VA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","JAPE",2010,"2860","Paul",NA,"Lukacs","Colorado Division of Wildlife",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","CONDOR",2015,NA,"Paul","F","Doherty","Colorado State U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","CONDOR",2016,NA,"Paul","F","Doherty","Colorado State U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","CONDOR",2017,NA,"Paul","F","Doherty","Colorado State U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","CONDOR",2018,NA,"Paul","F","Doherty","Colorado State U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","BITR",1998,"46","Alan",NA,"Covich","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","BITR",1999,"46","Alan",NA,"Covich","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","BITR",2000,"46","Alan",NA,"Covich","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","LECO",2011,"889","D","M","Theobald","Colorado State University",NA,"Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","LECO",2012,"889","D","M","Theobald","Colorado State University",NA,"Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","LECO",2003,"3791","W",NA,"Romme","Colorado State University","Department of Forest, Rangeland, and Watershed Stewardship","Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","LECO",2004,"3791","William",NA,"Romme","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","LECO",2005,"3791","W",NA,"Romme","Colorado State University","Department of Forest Science","Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","LECO",2006,"3791","W",NA,"Romme","Colorado State University","Department of Forest Science","Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","LECO",2007,"3791","W",NA,"Romme","Colorado State University","Department of Forest Science","Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","LECO",1998,"3912","J","A","Wiens","Colorado State University","Department of Biology","Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","LECO",2001,"3912","J","A","Wiens","Colorado State University","Department of Biology","Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","LECO",2002,"3912","J","A","Wiens","Colorado State University","Department of Biology","Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","PLANTECOL",1990,"1542","James","K","Detling","Colorado State University","Natural Resource Ecology Laboratory","Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","PLANTECOL",1991,"1542","James","K","Detling","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","PLANTECOL",1992,"1542","James","K","Detling","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","PLANTECOL",1993,"1542","James","K","Detling","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","PLANTECOL",1994,"1542","James","K","Detling","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","PLANTECOL",1995,"1542","James","K","Detling","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","PLANTECOL",1996,"1542","James","K","Detling","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","PLANTECOL",1991,"3762","William","K","Lauenroth","Colorado State University","Range Science","Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","PLANTECOL",1992,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","PLANTECOL",1993,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","PLANTECOL",1994,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","PLANTECOL",1995,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","PLANTECOL",1996,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","PLANTECOL",1997,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","PLANTECOL",1998,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","PLANTECOL",1999,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","PLANTECOL",2000,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","OECOL",1998,"694","Diana","W","Freckman","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","OECOL",1999,"694","Diana","W","Freckman","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","OECOL",1999,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","OECOL",2001,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","OECOL",2005,"125","Alan","K","Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","OECOL",2006,"125","Alan","K","Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","OECOL",2007,"125","Alan","K","Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","OECOL",2008,"125","Alan","K","Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","OECOL",2009,"125","Alan","K","Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","OECOL",2010,"125","Alan","K","Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","OECOL",2011,"125","Alan","K","Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","OECOL",2012,"125","Alan","K","Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","OECOL",2013,"125","Alan","K","Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","JECOL",2014,"3922","Melinda",NA,"Smith","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","FUNECOL",2012,"125","Alan",NA,"Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","FUNECOL",2013,"125","Alan",NA,"Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","FUNECOL",2014,"125","Alan",NA,"Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","FUNECOL",2015,"125","Alan",NA,"Knapp","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","FEM",1992,"630","Dan",NA,"Binkley","Colorado State University","Forest and Wood Science","Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","FEM",1993,"630","Dan",NA,"Binkley","Colorado State University","Forest and Wood Science","Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","FEM",1994,"630","Dan",NA,"Binkley","Colorado State University","Forest and Wood Science","Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","FEM",1994,"775","Douglas","A","Maguire","Colorado State University",NA,"Seattle","Washington ","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","FEM",1995,"630","Dan",NA,"Binkley","Colorado State University","Forest and Wood Science","Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","FEM",1996,"630","Dan",NA,"Binkley","Colorado State University","Forest and Wood Science","Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","FEM",1999,"1393","Ingrid",NA,"Burke","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","FEM",2004,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","FEM",2005,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","FEM",2006,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","FEM",2007,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","FEM",2008,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","FEM",2009,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","FEM",2010,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","FEM",2011,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","FEM",2012,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","FEM",2013,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","FEM",2014,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","FEM",2015,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","ECOLOGY",2006,"2273","Michael","F","Antolin","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","ECOLOGY",2007,"2273","Michael","F","Antolin","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","ECOLOGY",2008,"2273","Michael","F","Antolin","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","ECOLOGY",2009,"2273","Michael","F","Antolin","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","ECOLOGY",2010,"2273","Michael","F","Antolin","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","ECOLOGY",2011,"2273","Michael","F","Antolin","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","ECOLOGY",2012,"2273","Michael","F","Antolin","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","ECOLOGY",1996,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","ECOLOGY",1997,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","ECOLOGY",1998,"630","Dan",NA,"Binkley","Colorado State University",NA,"Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","ECOLOGY",1990,"1986","Kenneth","P","Burnham","Colorado State University",NA,"Fort Collins","CO","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","ECOLOGY",2013,"2019","Kathryn","P","Huyvaert","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","ECOLOGY",2014,"2019","Kathryn","P","Huyvaert","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","ECOLOGY",2002,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","ECOLOGY",2003,"3762","William","K","Lauenroth","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","CONBIO",2012,"334","Barry","R","Noon","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","CONBIO",2013,"334","Barry","R","Noon","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","CONBIO",2014,"334","Barry","R","Noon","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","CONBIO",2011,"889","David",NA,"Theobald","Colorado State University",NA,"Fort Colllins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","CONBIO",2012,"889","David",NA,"Theobald","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","CONBIO",1994,"1355","Holmes",NA,"Rolstoni","Colorado State University",NA,"Fort Colllins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","CONBIO",1995,"1355","Holmes",NA,"Rolstoni","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","CONBIO",1996,"1355","Holmes",NA,"Rolstoni","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","CONBIO",1997,"1355","Holmes",NA,"Rolstoni","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","CONBIO",1998,"1355","Holmes",NA,"Rolstoni","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","CONBIO",1998,"3121","Richard","L","Knight","Colorado State University",NA,"Fort Colllins","Colorado","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","CONBIO",1999,"3121","Richard","L","Knight","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","CONBIO",2000,"3121","Richard","L","Knight","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","CONBIO",2001,"3121","Richard","L","Knight","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","CONBIO",2002,"3121","Richard","L","Knight","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","CONBIO",2003,"3121","Richard","L","Knight","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","CONBIO",2004,"3121","Richard","L","Knight","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","CONBIO",2005,"3121","Richard","L","Knight","Colorado State University",NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,NA,NA
