"","index","Name1","Name2","Name_sim","Name_dist"
"1",2148,"Fredericksen","Frederiksen",0.916666666666667,1
"2",3120,"Gustafson","Gustafsson",0.9,1
"3",6663,"Kratochvil","Kratochwil",0.9,1
"4",28,"Anderson","Andersson",0.888888888888889,1
"5",3052,"Griffith","Griffiths",0.888888888888889,1
"6",3202,"Halvorsen","Halvorson",0.888888888888889,1
"7",12177,"Schneider","Schneiter",0.888888888888889,1
"8",740,"Callaway","Gallaway",0.875,1
"9",1386,"Devictor","DeVictor",0.875,1
"10",1483,"Donoghue","Donohue",0.875,1
"11",1905,"Emerson","Emmerson",0.875,1
"12",2099,"Forister","Forster",0.875,1
"13",2764,"Gallaway","Galloway",0.875,1
"14",5205,"Hoffmann","Hofmann",0.875,1
"15",6309,"Johnson","Johnston",0.875,1
"16",6693,"Lafferty","Rafferty",0.875,1
"17",10227,"Marshal","Marshall",0.875,1
"18",11271,"Pedersen","Petersen",0.875,1
"19",11300,"Petersen","Peterson",0.875,1
"20",11894,"Richard","Richards",0.875,1
"21",12071,"Russell","Russelle",0.875,1
"22",12121,"Sanders","Saunders",0.875,1
"23",12200,"Shaanker","Shanker",0.875,1
"24",12391,"Spofford","Swofford",0.875,1
"25",12494,"Thomason","Thomison",0.875,1
"26",12495,"Thomason","Thompson",0.875,1
"27",12496,"Thomison","Thompson",0.875,1
"28",46,"Anthony","Antony",0.857142857142857,1
"29",49,"Arnold","Arnould",0.857142857142857,1
"30",50,"Aronson","Bronson",0.857142857142857,1
"31",743,"Cannell","Pannell",0.857142857142857,1
"32",1020,"Codling","Cowling",0.857142857142857,1
"33",1118,"Crawley","Crowley",0.857142857142857,1
"34",1274,"Dasmann","Rasmann",0.857142857142857,1
"35",1421,"Dickman","Hickman",0.857142857142857,1
"36",1422,"Dickman","Rickman",0.857142857142857,1
"37",1999,"Ferrari","Ferraro",0.857142857142857,1
"38",2034,"Findlay","Finlay",0.857142857142857,1
"39",2056,"Fischer","Fisher",0.857142857142857,1
"40",2104,"Forster","Foster",0.857142857142857,1
"41",2147,"Fransen","Franzen",0.857142857142857,1
"42",2848,"Gardner","Garner",0.857142857142857,1
"43",2849,"Gardner","Gartner",0.857142857142857,1
"44",2850,"Garner","Gartner",0.857142857142857,1
"45",2954,"Gillson","Willson",0.857142857142857,1
"46",3337,"Hannson","Hanson",0.857142857142857,1
"47",3338,"Hannson","Hansson",0.857142857142857,1
"48",3343,"Hanson","Hansson",0.857142857142857,1
"49",5004,"Heichel","Peichel",0.857142857142857,1
"50",5141,"Hickman","Rickman",0.857142857142857,1
"51",5142,"Higgins","Jiggins",0.857142857142857,1
"52",6314,"Jordan","Jordano",0.857142857142857,1
"53",6315,"Kachman","Nachman",0.857142857142857,1
"54",6393,"Kaufman","Kaupman",0.857142857142857,1
"55",6601,"Koehler","Kohler",0.857142857142857,1
"56",6730,"Larson","Larsson",0.857142857142857,1
"57",10232,"Martin","Martins",0.857142857142857,1
"58",10440,"Meiners","Reiners",0.857142857142857,1
"59",10496,"Moeller","Mueller",0.857142857142857,1
"60",10518,"Moloney","Mooney",0.857142857142857,1
"61",10680,"Mueller","Muller",0.857142857142857,1
"62",10775,"Niklas","Niklaus",0.857142857142857,1
"63",11130,"Osborn","Osborne",0.857142857142857,1
"64",11243,"Paulsen","Poulsen",0.857142857142857,1
"65",11301,"Piersma","Wiersma",0.857142857142857,1
"66",11343,"Poorter","Porter",0.857142857142857,1
"67",12173,"Schiel","Schimel",0.857142857142857,1
"68",12175,"Schmitt","Schmitz",0.857142857142857,1
"69",12181,"Schulte","Schultz",0.857142857142857,1
"70",12407,"Steiner","Sterner",0.857142857142857,1
"71",12410,"Stephan","Steppan",0.857142857142857,1
"72",12488,"Temple","Templer",0.857142857142857,1
"73",12548,"vanDonk","VanDonk",0.857142857142857,1
"74",12815,"Waldren","Waldron",0.857142857142857,1
"75",13806,"Whitman","Witman",0.857142857142857,1
"76",13846,"Willson","Wilson",0.857142857142857,1
"77",59,"Austen","Austin",0.833333333333333,1
"78",60,"Austin","Dustin",0.833333333333333,1
"79",111,"Baker","Bakker",0.833333333333333,1
"80",113,"Baker","Barker",0.833333333333333,1
"81",119,"Bakker","Barker",0.833333333333333,1
"82",196,"Barker","Parker",0.833333333333333,1
"83",197,"Baron","Barton",0.833333333333333,1
"84",203,"Barton","Burton",0.833333333333333,1
"85",204,"Barton","Warton",0.833333333333333,1
"86",320,"Berger","Burger",0.833333333333333,1
"87",324,"Berger","Werger",0.833333333333333,1
"88",521,"Bohlen","Bolen",0.833333333333333,1
"89",556,"Bowers","Powers",0.833333333333333,1
"90",615,"Brando","Brandt",0.833333333333333,1
"91",634,"Briggs","Griggs",0.833333333333333,1
"92",695,"Burdon","Burton",0.833333333333333,1
"93",708,"Burley","Hurley",0.833333333333333,1
"94",711,"Burton","Buxton",0.833333333333333,1
"95",912,"Carson","Larson",0.833333333333333,1
"96",995,"Christians","Christianson",0.833333333333333,2
"97",996,"Cinner","Conner",0.833333333333333,1
"98",998,"Clark","Clarke",0.833333333333333,1
"99",1050,"Comes","Coomes",0.833333333333333,1
"100",1051,"Conner","Connor",0.833333333333333,1
"101",1052,"Conner","Donner",0.833333333333333,1
"102",1387,"Dewalt","DeWalt",0.833333333333333,1
"103",1425,"Dingle","Tingle",0.833333333333333,1
"104",1432,"Dobson","Dodson",0.833333333333333,1
"105",1492,"Duffey","Duffy",0.833333333333333,1
"106",2035,"Finlay","Finley",0.833333333333333,1
"107",2059,"Fitter","Mitter",0.833333333333333,1
"108",2101,"Forman","Gorman",0.833333333333333,1
"109",2103,"Forman","Norman",0.833333333333333,1
"110",2105,"Foster","Koster",0.833333333333333,1
"111",2128,"Franc","Franco",0.833333333333333,1
"112",2734,"Fuller","Muller",0.833333333333333,1
"113",2737,"Galdon","Gandon",0.833333333333333,1
"114",2851,"Garner","Warner",0.833333333333333,1
"115",2869,"Geber","Gerber",0.833333333333333,1
"116",2946,"Giller","Miller",0.833333333333333,1
"117",2960,"Golley","Jolley",0.833333333333333,1
"118",2999,"Gordo","Gordon",0.833333333333333,1
"119",3030,"Gorman","Norman",0.833333333333333,1
"120",3044,"Green","Greene",0.833333333333333,1
"121",3054,"Grigg","Griggs",0.833333333333333,1
"122",3059,"Grove","Grover",0.833333333333333,1
"123",3335,"Hanken","Hansen",0.833333333333333,1
"124",3336,"Hanlon","Hanson",0.833333333333333,1
"125",3340,"Hansen","Hanson",0.833333333333333,1
"126",3345,"Hanson","Manson",0.833333333333333,1
"127",3346,"Hanson","Sanson",0.833333333333333,1
"128",3347,"Harder","Harper",0.833333333333333,1
"129",5024,"Hendry","Henry",0.833333333333333,1
"130",5033,"Hester","Lester",0.833333333333333,1
"131",5144,"Higley","Wigley",0.833333333333333,1
"132",5203,"Hillis","Willis",0.833333333333333,1
"133",5273,"Horton","Morton",0.833333333333333,1
"134",5274,"Horton","Norton",0.833333333333333,1
"135",6331,"Kaplan","Kaplin",0.833333333333333,1
"136",6480,"Keller","Weller",0.833333333333333,1
"137",6579,"Kleijn","Klein",0.833333333333333,1
"138",6581,"Kleijn","Klijn",0.833333333333333,1
"139",6639,"Kohler","Kotler",0.833333333333333,1
"140",6850,"Lauder","Lauer",0.833333333333333,1
"141",6858,"Lavin","Lavine",0.833333333333333,1
"142",6863,"Lavine","Levine",0.833333333333333,1
"143",7121,"Levin","Levine",0.833333333333333,1
"144",10140,"Malmer","Palmer",0.833333333333333,1
"145",10147,"Mangel","Rangel",0.833333333333333,1
"146",10214,"Manson","Matson",0.833333333333333,1
"147",10215,"Manson","Monson",0.833333333333333,1
"148",10216,"Manson","Sanson",0.833333333333333,1
"149",10285,"Matson","Watson",0.833333333333333,1
"150",10453,"Menge","Menges",0.833333333333333,1
"151",10455,"Meyers","Myers",0.833333333333333,1
"152",10465,"Miller","Muller",0.833333333333333,1
"153",10477,"Milton","Mitton",0.833333333333333,1
"154",10530,"Moran","Morgan",0.833333333333333,1
"155",10562,"Morton","Norton",0.833333333333333,1
"156",10686,"Mullen","Muller",0.833333333333333,1
"157",10697,"Nanney","Nunney",0.833333333333333,1
"158",10800,"Noaman","Norman",0.833333333333333,1
"159",10817,"Norden","Nordin",0.833333333333333,1
"160",11242,"Patton","Paxton",0.833333333333333,1
"161",11302,"Pilson","Pinson",0.833333333333333,1
"162",11303,"Pilson","Wilson",0.833333333333333,1
"163",11316,"Pitman","Witman",0.833333333333333,1
"164",11346,"Porter","Potter",0.833333333333333,1
"165",11367,"Power","Powers",0.833333333333333,1
"166",11498,"Rangel","Ranger",0.833333333333333,1
"167",11612,"Reeve","Reeves",0.833333333333333,1
"168",11907,"Rillig","Willig",0.833333333333333,1
"169",12137,"Sawyer","Sayer",0.833333333333333,1
"170",12393,"Stamp","Stamps",0.833333333333333,1
"171",12421,"Stone","Stoner",0.833333333333333,1
"172",12811,"Wagger","Wagner",0.833333333333333,1
"173",12814,"Wagner","Warner",0.833333333333333,1
"174",12839,"Walker","Waller",0.833333333333333,1
"175",12900,"Waller","Weller",0.833333333333333,1
"176",12901,"Wallis","Willis",0.833333333333333,1
"177",13298,"Warren","Werren",0.833333333333333,1
"178",13486,"Weiher","Weiner",0.833333333333333,1
"179",13840,"Willig","Willis",0.833333333333333,1
"180",6563,"Kirkpatrick","Kilpatrick",0.818181818181818,2
"181",12174,"Schlossberg","Schlosser",0.818181818181818,2
"182",2,"Abeli","Adeli",0.8,1
"183",4,"Adam","Adams",0.8,1
"184",22,"Aiken","Aizen",0.8,1
"185",75,"Baer","Baker",0.8,1
"186",88,"Baer","Bauer",0.8,1
"187",114,"Baker","Bauer",0.8,1
"188",210,"Bauer","Lauer",0.8,1
"189",213,"Bauer","Sauer",0.8,1
"190",230,"Bayne","Payne",0.8,1
"191",231,"Bayne","Wayne",0.8,1
"192",235,"Beard","Heard",0.8,1
"193",306,"Bence","Benke",0.8,1
"194",308,"Bence","Bunce",0.8,1
"195",326,"Berry","Perry",0.8,1
"196",347,"Blad","Blade",0.8,1
"197",354,"Blad","Bland",0.8,1
"198",364,"Blade","Blake",0.8,1
"199",367,"Blade","Slade",0.8,1
"200",369,"Blake","Boake",0.8,1
"201",523,"Bolen","Bowen",0.8,1
"202",541,"Boot","Boote",0.8,1
"203",546,"Boote","Foote",0.8,1
"204",601,"Boyce","Boyle",0.8,1
"205",612,"Boyle","Doyle",0.8,1
"206",613,"Boyle","Moyle",0.8,1
"207",614,"Boyle","Royle",0.8,1
"208",624,"Brick","Brink",0.8,1
"209",650,"Bruna","Bruno",0.8,1
"210",651,"Bruna","Bruns",0.8,1
"211",652,"Bruno","Bruns",0.8,1
"212",717,"Byers","Myers",0.8,1
"213",851,"Carey","Casey",0.8,1
"214",855,"Carlo","Caro",0.8,1
"215",919,"Case","Casey",0.8,1
"216",929,"Case","Chase",0.8,1
"217",1059,"Cook","Cooke",0.8,1
"218",1141,"Dacey","Lacey",0.8,1
"219",1278,"David","Davis",0.8,1
"220",1369,"Dean","Deans",0.8,1
"221",1426,"Dixon","Hixon",0.8,1
"222",1484,"Doyle","Moyle",0.8,1
"223",1485,"Doyle","Royle",0.8,1
"224",1523,"Eades","Eanes",0.8,1
"225",1910,"Ervin","Erwin",0.8,1
"226",1913,"Erwin","Irwin",0.8,1
"227",2129,"Franc","Frank",0.8,1
"228",2745,"Gale","Galen",0.8,1
"229",2865,"Geary","Neary",0.8,1
"230",2876,"Gibb","Gibbs",0.8,1
"231",3036,"Goyer","Guyer",0.8,1
"232",3122,"Haber","Hager",0.8,1
"233",3136,"Hahs","Hauhs",0.8,1
"234",3138,"Haile","Hails",0.8,1
"235",3139,"Haile","Halle",0.8,1
"236",3157,"Hall","Halle",0.8,1
"237",3333,"Hamel","Havel",0.8,1
"238",5001,"Hedin","Wedin",0.8,1
"239",5276,"Houde","Houle",0.8,1
"240",6176,"Iason","Nason",0.8,1
"241",6391,"Katz","Kratz",0.8,1
"242",6589,"Knapp","Snapp",0.8,1
"243",6667,"Krebs","Kress",0.8,1
"244",6669,"Kress","Press",0.8,1
"245",6710,"Lande","Lange",0.8,1
"246",6857,"Lauer","Sauer",0.8,1
"247",6859,"Lavin","Levin",0.8,1
"248",10416,"Mayer","Sayer",0.8,1
"249",10458,"Miles","Mills",0.8,1
"250",10459,"Miles","Moles",0.8,1
"251",10525,"Moral","Moran",0.8,1
"252",10531,"Moran","Morin",0.8,1
"253",10549,"Mori","Morin",0.8,1
"254",10679,"Moyle","Royle",0.8,1
"255",10707,"Near","Neary",0.8,1
"256",11129,"Orti","Ortiz",0.8,1
"257",11145,"Paige","Paine",0.8,1
"258",11150,"Paine","Payne",0.8,1
"259",11215,"Part","Peart",0.8,1
"260",11228,"Pate","Patek",0.8,1
"261",11229,"Pate","Patel",0.8,1
"262",11240,"Patek","Patel",0.8,1
"263",11247,"Payne","Wayne",0.8,1
"264",11252,"Pearl","Peart",0.8,1
"265",11318,"Platt","Pratt",0.8,1
"266",11896,"Richards","Richardson",0.8,2
"267",11913,"Rocha","Roche",0.8,1
"268",12081,"Ryan","Ryman",0.8,1
"269",12133,"Sauer","Sayer",0.8,1
"270",12186,"Scott","Stott",0.8,1
"271",12356,"Sipes","Sites",0.8,1
"272",12390,"Sousa","Souza",0.8,1
"273",12403,"Stein","Stern",0.8,1
"274",12411,"Stephens","Stephenson",0.8,2
"275",12547,"VanDerWal","VanDerValk",0.8,2
"276",13321,"Watt","Watts",0.8,1
"277",13324,"Watt","Wyatt",0.8,1
"278",13501,"Weis","Weise",0.8,1
"279",13517,"Weise","Wise",0.8,1
"280",13833,"Williams","McWilliams",0.8,2
"281",13835,"Williams","Williamson",0.8,2
"282",13858,"Wirth","With",0.8,1
"283",13890,"Wolf","Wolfe",0.8,1
"284",13911,"Wood","Woods",0.8,1
"285",29,"Anderson","Sanderson",0.777777777777778,2
"286",742,"Cannell","Ciannelli",0.777777777777778,2
"287",1936,"Etterson","Ketterson",0.777777777777778,2
"288",2057,"Fishman","Fleishman",0.777777777777778,2
"289",6271,"Jeffers","Jefferies",0.777777777777778,2
"290",6577,"Kitchen","Kitchener",0.777777777777778,2
"291",6942,"Leishman","Fleishman",0.777777777777778,2
"292",10774,"Nichols","Nicholson",0.777777777777778,2
"293",11131,"Osenberg","Rosenberg",0.777777777777778,2
"294",11908,"Roberts","Robertson",0.777777777777778,2
"295",12120,"Sanders","Sanderson",0.777777777777778,2
"296",12406,"Steiner","Steinberg",0.777777777777778,2
"297",51,"Arthur","McArthur",0.75,2
"298",131,"Ball","Bell",0.75,1
"299",136,"Ball","Bull",0.75,1
"300",149,"Ball","Hall",0.75,1
"301",170,"Ball","Wall",0.75,1
"302",184,"Bang","Kang",0.75,1
"303",247,"Bell","Bull",0.75,1
"304",319,"Berger","Bergeron",0.75,2
"305",397,"Bode","Boe",0.75,1
"306",532,"Bond","Boyd",0.75,1
"307",544,"Boot","Root",0.75,1
"308",694,"Burd","Hurd",0.75,1
"309",698,"Burger","Burgener",0.75,2
"310",729,"Cain","Main",0.75,1
"311",772,"Cao","Caro",0.75,1
"312",791,"Cao","Chao",0.75,1
"313",866,"Caro","Carr",0.75,1
"314",898,"Carr","Karr",0.75,1
"315",905,"Carr","Parr",0.75,1
"316",920,"Case","Cash",0.75,1
"317",948,"Cash","Eash",0.75,1
"318",972,"Chee","Chen",0.75,1
"319",991,"Chen","Shen",0.75,1
"320",1041,"Colt","Folt",0.75,1
"321",1042,"Colt","Holt",0.75,1
"322",1144,"Dahm","Dam",0.75,1
"323",1159,"Dale","Gale",0.75,1
"324",1273,"Daniel","McDaniel",0.75,2
"325",1290,"Davy","Day",0.75,1
"326",1403,"Dick","Fick",0.75,1
"327",1473,"Dong","Long",0.75,1
"328",1481,"Dong","Wong",0.75,1
"329",2042,"Finn","Firn",0.75,1
"330",2047,"Finn","Winn",0.75,1
"331",2058,"Fishman","Leishman",0.75,2
"332",2069,"Folt","Holt",0.75,1
"333",2123,"Fox","Foxe",0.75,1
"334",2160,"Frey","Fry",0.75,1
"335",2750,"Gale","Game",0.75,1
"336",2910,"Gill","Hill",0.75,1
"337",2951,"Gilliam","Williams",0.75,2
"338",2973,"Good","Goos",0.75,1
"339",2984,"Good","Wood",0.75,1
"340",3050,"Griffin","Griffith",0.75,2
"341",3124,"Haby","Hay",0.75,1
"342",3167,"Hall","Hill",0.75,1
"343",3190,"Hall","Wall",0.75,1
"344",3363,"Hare","Hart",0.75,1
"345",3380,"Harris","Harrison",0.75,2
"346",3412,"Hart","Part",0.75,1
"347",5022,"Heilman","Hellmann",0.75,2
"348",5106,"Hey","Huey",0.75,1
"349",5247,"Hons","Pons",0.75,1
"350",5289,"Howe","Rowe",0.75,1
"351",5853,"Hunt","Punt",0.75,1
"352",6207,"Jacobs","Jacobson",0.75,2
"353",6209,"Jardine","Jarvinen",0.75,2
"354",6355,"Karl","Karr",0.75,1
"355",6374,"Karr","Kerr",0.75,1
"356",6379,"Karr","Parr",0.75,1
"357",6387,"Kats","Katz",0.75,1
"358",6441,"Kay","Kaye",0.75,1
"359",6578,"Kitchen","Kitching",0.75,2
"360",6613,"Koh","Kohn",0.75,1
"361",6648,"Kohn","Kuhn",0.75,1
"362",6655,"Kopp","Popp",0.75,1
"363",6747,"Last","Mast",0.75,1
"364",6889,"Lee","Leep",0.75,1
"365",6895,"Lee","Lele",0.75,1
"366",6957,"Leps","Les",0.75,1
"367",6959,"Leps","Lips",0.75,1
"368",8693,"Long","Wong",0.75,1
"369",8717,"Lusseau","Mousseau",0.75,2
"370",10062,"Mace","Mack",0.75,1
"371",10095,"Mack","Mank",0.75,1
"372",10100,"Mack","Mock",0.75,1
"373",10102,"Mack","Sack",0.75,1
"374",10103,"Mack","Zack",0.75,1
"375",10120,"Main","Mann",0.75,1
"376",10166,"Mank","Mann",0.75,1
"377",10213,"Manson","Malanson",0.75,2
"378",10573,"Moss","Noss",0.75,1
"379",10575,"Moss","Ross",0.75,1
"380",10649,"Mou","Mou ",0.75,1
"381",10771,"Nice","Rice",0.75,1
"382",10806,"Noon","Noor",0.75,1
"383",10824,"Noss","Ross",0.75,1
"384",10940,"Oliveri","Oliveira",0.75,2
"385",11177,"Parr","Part",0.75,1
"386",11298,"Peters","Petersen",0.75,2
"387",11299,"Peters","Peterson",0.75,2
"388",11592,"Read","Real",0.75,1
"389",11596,"Read","Reed",0.75,1
"390",11603,"Reed","Rees",0.75,1
"391",12072,"Russell","Trussell",0.75,2
"392",12093,"Sack","Zack",0.75,1
"393",12172,"Schiel","Schiestl",0.75,2
"394",12178,"Schoen","Schoener",0.75,2
"395",12408,"Stephan","Stephens",0.75,2
"396",12491,"Thomas","Thomason",0.75,2
"397",12506,"Tolk","Volk",0.75,1
"398",12673,"Villard","Gaillard",0.75,2
"399",12830,"Wali","Wall",0.75,1
"400",13418,"Wei","Weis",0.75,1
"401",13829,"Wich","With",0.75,1
"402",13830,"Wichman","Reichman",0.75,2
"403",13842,"Willis","Williams",0.75,2
"404",14890,"Zack","Zak",0.75,1
"405",14970,"Zink","Zint",0.75,1
"406",47,"Archer","Karcher",0.714285714285714,2
"407",52,"Ashman","Cushman",0.714285714285714,2
"408",53,"Ashman","Fishman",0.714285714285714,2
"409",56,"Ashton","Rushton",0.714285714285714,2
"410",120,"Balkcom","Balcomb",0.714285714285714,2
"411",232,"Beadle","Bradley",0.714285714285714,2
"412",374,"Blanco","Blanche",0.714285714285714,2
"413",540,"Bonser","Bongers",0.714285714285714,2
"414",553,"Borges","Burgess",0.714285714285714,2
"415",616,"Brechin","Bechini",0.714285714285714,2
"416",642,"Brook","Brooker",0.714285714285714,2
"417",699,"Burger","Burgess",0.714285714285714,2
"418",702,"Burgman","Bugmann",0.714285714285714,2
"419",854,"Carlo","Carlton",0.714285714285714,2
"420",913,"Carson","Parsons",0.714285714285714,2
"421",914,"Carson","Pearson",0.714285714285714,2
"422",997,"Cinner","Skinner",0.714285714285714,2
"423",1026,"Collen","Collins",0.714285714285714,2
"424",1271,"Damman","Dasmann",0.714285714285714,2
"425",1275,"David","Davidar",0.714285714285714,2
"426",1291,"Dawson","Clawson",0.714285714285714,2
"427",1380,"Demas","Demason",0.714285714285714,2
"428",1423,"Dingle","Dengler",0.714285714285714,2
"429",1903,"Elmore","Gilmore",0.714285714285714,2
"430",1985,"Farmer","Starmer",0.714285714285714,2
"431",2100,"Forman","Dormann",0.714285714285714,2
"432",2127,"Franc","Francis",0.714285714285714,2
"433",2138,"Franco","Francis",0.714285714285714,2
"434",2141,"Frank","Frankel",0.714285714285714,2
"435",2735,"Fulton","Houlton",0.714285714285714,2
"436",2874,"Gerber","Herbers",0.714285714285714,2
"437",2942,"Giller","Gilbert",0.714285714285714,2
"438",2948,"Giller","Spiller",0.714285714285714,2
"439",2957,"Glemin","Fleming",0.714285714285714,2
"440",3028,"Gorman","Dormann",0.714285714285714,2
"441",3339,"Hansen","Fransen",0.714285714285714,2
"442",3377,"Harmon","Hammond",0.714285714285714,2
"443",3421,"Harvey","Harvell",0.714285714285714,2
"444",3422,"Havel","Harvell",0.714285714285714,2
"445",3424,"Hawley","Crawley",0.714285714285714,2
"446",5027,"Herrel","Herrera",0.714285714285714,2
"447",5028,"Herrel","Verrell",0.714285714285714,2
"448",5037,"Hester","Western",0.714285714285714,2
"449",5143,"Higham","Whigham",0.714285714285714,2
"450",5202,"Hillis","Hilbish",0.714285714285714,2
"451",5207,"Holman","Hofmann",0.714285714285714,2
"452",5208,"Holman","Holland",0.714285714285714,2
"453",6208,"Janzen","Franzen",0.714285714285714,2
"454",6273,"Jesson","Chesson",0.714285714285714,2
"455",6477,"Keller","Moeller",0.714285714285714,2
"456",6478,"Keller","Mueller",0.714285714285714,2
"457",6492,"Kenkel","Trenkel",0.714285714285714,2
"458",6582,"Klein","Kleiman",0.714285714285714,2
"459",6666,"Krauss","Strauss",0.714285714285714,2
"460",6672,"Kroon","DeKroon",0.714285714285714,2
"461",6731,"Larson","Parsons",0.714285714285714,2
"462",6732,"Larson","Pearson",0.714285714285714,2
"463",7117,"Lester","Western",0.714285714285714,2
"464",7123,"Levin","Levitan",0.714285714285714,2
"465",7130,"Lewis","Lewison",0.714285714285714,2
"466",8694,"Lorite","Lorimer",0.714285714285714,2
"467",10143,"Mander","Sanders",0.714285714285714,2
"468",10146,"Mangel","Mangold",0.714285714285714,2
"469",10224,"Marsh","Marshal",0.714285714285714,2
"470",10431,"Meffe","Meffert",0.714285714285714,2
"471",10434,"Meine","Meiners",0.714285714285714,2
"472",10435,"Meine","Meinzer",0.714285714285714,2
"473",10441,"Meinzer","Meiners",0.714285714285714,2
"474",10456,"Michael","Micheli",0.714285714285714,2
"475",10466,"Miller","Spiller",0.714285714285714,2
"476",10519,"Monson","Aronson",0.714285714285714,2
"477",10520,"Monson","Bronson",0.714285714285714,2
"478",10818,"Norman","Dormann",0.714285714285714,2
"479",10833,"Ochman","Kachman",0.714285714285714,2
"480",10834,"Ochman","Nachman",0.714285714285714,2
"481",10836,"Ochman","Wichman",0.714285714285714,2
"482",11246,"Payne","Paynter",0.714285714285714,2
"483",11253,"Pearson","Parsons",0.714285714285714,2
"484",11311,"Pinson","Stinson",0.714285714285714,2
"485",11315,"Pitman","Whitman",0.714285714285714,2
"486",11364,"Potter","Lotters",0.714285714285714,2
"487",11373,"Press","Pressey",0.714285714285714,2
"488",11500,"Ranger","Zangerl",0.714285714285714,2
"489",11876,"Renner","Reiners",0.714285714285714,2
"490",11935,"Rooker","Brooker",0.714285714285714,2
"491",12123,"Sands","Sanders",0.714285714285714,2
"492",12170,"Sayer","Strayer",0.714285714285714,2
"493",12180,"Schoen","Schwenk",0.714285714285714,2
"494",12188,"Seagle","Feagley",0.714285714285714,2
"495",12202,"Shanks","Shanker",0.714285714285714,2
"496",12331,"Silman","Heilman",0.714285714285714,2
"497",12332,"Silman","Siemann",0.714285714285714,2
"498",12401,"Stein","Steiner",0.714285714285714,2
"499",12417,"Stern","Sterner",0.714285714285714,2
"500",12426,"Sultan","Soltani",0.714285714285714,2
"501",12484,"Swalla","Swallow",0.714285714285714,2
"502",12497,"Tiffin","Griffin",0.714285714285714,2
"503",12556,"Varvel","Harvell",0.714285714285714,2
"504",12840,"Walker","Walters",0.714285714285714,2
"505",12899,"Waller","Walters",0.714285714285714,2
"506",13296,"Waring","Dearing",0.714285714285714,2
"507",13331,"Webster","Western",0.714285714285714,2
"508",13333,"Wedell","Riedell",0.714285714285714,2
"509",13487,"Weiner","Meiners",0.714285714285714,2
"510",13488,"Weiner","Reiners",0.714285714285714,2
"511",13489,"Weiner","Steiner",0.714285714285714,2
"512",13519,"Weller","Moeller",0.714285714285714,2
"513",13520,"Weller","Mueller",0.714285714285714,2
"514",13803,"White","Whitney",0.714285714285714,2
"515",13832,"Wilcox","Wilcove",0.714285714285714,2
"516",13857,"Wintle","Winkler",0.714285714285714,2
"517",13920,"Wright","Enright",0.714285714285714,2
"518",14461,"Yavitt","Leavitt",0.714285714285714,2
"519",5859,"Hutchings","Hutchinson",0.7,3
"520",11156,"Parenti","Parmentier",0.7,3
"521",11895,"Richard","Richardson",0.7,3
"522",13518,"Weissing","Beissinger",0.7,3
"523",1,"Abeli","Abella",0.666666666666667,2
"524",8,"Adler","Endler",0.666666666666667,2
"525",10,"Adler","Sadler",0.666666666666667,2
"526",24,"Allen","Collen",0.666666666666667,2
"527",25,"Allen","Mullen",0.666666666666667,2
"528",44,"Anten","Antony",0.666666666666667,2
"529",63,"Bach","Bagchi",0.666666666666667,2
"530",81,"Baer","Barker",0.666666666666667,2
"531",195,"Banks","Shanks",0.666666666666667,2
"532",207,"Bauer","Baudry",0.666666666666667,2
"533",305,"Bence","Bender",0.666666666666667,2
"534",309,"Bence","Spence",0.666666666666667,2
"535",313,"Benke","Bender",0.666666666666667,2
"536",316,"Benke","Kenkel",0.666666666666667,2
"537",331,"Biere","Bieber",0.666666666666667,2
"538",365,"Blade","Braden",0.666666666666667,2
"539",370,"Blanche","Blanchard",0.666666666666667,3
"540",381,"Bland","Blanco",0.666666666666667,2
"541",382,"Bland","Brando",0.666666666666667,2
"542",383,"Bland","Brandt",0.666666666666667,2
"543",481,"Boe","Box",0.666666666666667,1
"544",519,"Boege","Borges",0.666666666666667,2
"545",548,"Borer","Bowers",0.666666666666667,2
"546",549,"Borer","Boyero",0.666666666666667,2
"547",554,"Bowen","Bowers",0.666666666666667,2
"548",594,"Box","Cox",0.666666666666667,1
"549",596,"Box","Fox",0.666666666666667,1
"550",608,"Boyle","Bohlen",0.666666666666667,2
"551",618,"Brede","Braden",0.666666666666667,2
"552",619,"Brede","Brewer",0.666666666666667,2
"553",637,"Brody","Brodie",0.666666666666667,2
"554",639,"Bronte","Bronstein",0.666666666666667,3
"555",677,"Bunce","Counce",0.666666666666667,2
"556",683,"Burd","Burdon",0.666666666666667,2
"557",703,"Burke","Barker",0.666666666666667,2
"558",705,"Burke","Burger",0.666666666666667,2
"559",707,"Burke","Burley",0.666666666666667,2
"560",716,"Byers","Meyers",0.666666666666667,2
"561",720,"Cain","Camino",0.666666666666667,2
"562",843,"Cao","Gao",0.666666666666667,1
"563",852,"Carlo","Barlow",0.666666666666667,2
"564",857,"Carlo","Carson",0.666666666666667,2
"565",861,"Caro","Cafaro",0.666666666666667,2
"566",869,"Caro","Carson",0.666666666666667,2
"567",870,"Caro","Caruso",0.666666666666667,2
"568",915,"Caruso","Carson",0.666666666666667,2
"569",921,"Case","Casper",0.666666666666667,2
"570",1018,"Coale","Collen",0.666666666666667,2
"571",1066,"Cooke","Coomes",0.666666666666667,2
"572",1067,"Cooke","Rooker",0.666666666666667,2
"573",1109,"Cox","Fox",0.666666666666667,1
"574",1115,"Coyne","Conner",0.666666666666667,2
"575",1117,"Crame","Kramer",0.666666666666667,2
