JOURNAL	YEAR	VOLUME	ISSUE	TITLE	FIRST_NAME	MIDDLE_NAME	LAST_NAME	SUFFIX	COUNTRY	GENDER	CATEGORY	NOTES	INSTITUTION
LECO	2014	28	1	Advisory Board	B	L	Turner	II	USA		AdvisoryBoard		 Arizona State University   Tempe  AZ 
LECO	2014	28	1	Advisory Board	D	J	Mladenoff		USA		AdvisoryBoard		 University of Wisconsin   Madison  WI 
LECO	2014	28	1	Advisory Board	J		Breuste		Austria		AdvisoryBoard		 University Salzburg  Salzburg  
LECO	2014	28	1	Advisory Board	J	A	Wiens		USA		AdvisoryBoard		 PRBO Conservation Science   Petaluma  CA 
LECO	2014	28	1	Advisory Board	M	G	Turner		USA		AdvisoryBoard		 University of Wisconsin   Madison  WI 
LECO	2014	28	1	Advisory Board	R		Hobbs		Australia		AdvisoryBoard		 University of Western Australia   Crawley  
LECO	2014	28	1	Advisory Board	S		Levin		USA		AdvisoryBoard		 Princeton University  Princeton   NJ 
LECO	2014	28	1	Advisory Board	J	Brandt			Denmark		AdvisoryBoard		 Roskilde University  Roskilde  
LECO	2014	28	1	Associate-Editor-in-Chief	Paul		Opdam		The Netherlands		AE		 Wageningen University   Wageningen  
LECO	2014	28	1	Editor-in-Chief	Jianguo	(Jingle)	Wu		USA		EIC		 School of Life Sciences & Global Institute of  Sustainability  Arizona State University   Tempe  AZ 85287
LECO	2014	28	1	Editorial Board	A	JA	vanTeeffelen		The Netherlands		SE		 VU University  Amsterdam   
LECO	2014	28	1	Editorial Board	B		Fu		P.R. China		SE		 Chinese Academy of Sciences   Beijing  
LECO	2014	28	1	Editorial Board	B		Goodwin		USA		SE		 University of North Dakota   Grand Forks  ND 
LECO	2014	28	1	Editorial Board	B		Pijanowski		USA		SE		 Purdue University  West Lafayette  IN 
LECO	2014	28	1	Editorial Board	C		Echeverria		Chile		SE		 Universidad de  Concepci6n   
LECO	2014	28	1	Editorial Board	C		McAlpine		Australia		SE		 University of Queensland   Brisbane  
LECO	2014	28	1	Editorial Board	C		Vos		The Netherlands		SE		 Wageningen University Research Center-Alterra  Wageningen  
LECO	2014	28	1	Editorial Board	C		Wilsey		USA		SE		 National Audubon Society  San Francisco  CA 
LECO	2014	28	1	Editorial Board	D		Bender		Canada		SE		 University of Calgary  Calgary  
LECO	2014	28	1	Editorial Board	D		Donner		USA		SE		 US Forest Service  Rhinelander   WI 
LECO	2014	28	1	Editorial Board	D	M	Kashian		USA		SE		 Wayne State University   Detroit  MI 
LECO	2014	28	1	Editorial Board	D	M	Theobald		USA		SE		 Conservation Science  Partners  Truckee  CA 
LECO	2014	28	1	Editorial Board	E		Gustafson		USA		SE		 USDA Forest Service   Rhinelander  WI 
LECO	2014	28	1	Editorial Board	E	S	Minor		USA		SE		 University of Illinois  Chicago   IL 
LECO	2014	28	1	Editorial Board	G		Cumming		South Africa		SE		 Percy FitzPatrick Institute of African Ornithology  Cape Town  
LECO	2014	28	1	Editorial Board	G		Foody		UK		SE		 University of Nottingham   Nottingham  
LECO	2014	28	1	Editorial Board	G		Zurlini		Italy		SE		 University of Salento  Lecce  
LECO	2014	28	1	Editorial Board	G	D	Jenerette		USA		SE		 University of California   Riverside  CA 
LECO	2014	28	1	Editorial Board	G		Guntenspergen		USA		SE		 USGS/NRII  Duluth   MN 
LECO	2014	28	1	Editorial Board	G	M	Henebry		USA		SE		 South Dakota State  University  Brookings  SD 
LECO	2014	28	1	Editorial Board	H	D	Allen		UK		SE		 University of Cambridge   Cambridge  
LECO	2014	28	1	Editorial Board	H		He		USA		SE		 University of Missouri  Columbia   MO 
LECO	2014	28	1	Editorial Board	J		Bolliger		Switzerland		SE		 Swiss Federal Research  Institute WSL  Birmensdorf  
LECO	2014	28	1	Editorial Board	J		Chen		USA		SE		 Michigan State University  East Lansing  MI 
LECO	2014	28	1	Editorial Board	J		Hepinstall-Cymerman		USA		SE		 University of  Georgia  Athens  GA 
LECO	2014	28	1	Editorial Board	J		Krauss		Germany		SE		 University of Wiirzburg   Wiirzburg  
LECO	2014	28	1	Editorial Board	J-P		Metzger		Brazil		SE		 University of Sao Paulo   
LECO	2014	28	1	Editorial Board	J	A	Kupfer		USA		SE		 University of South Carolina   Columbia  SC 
LECO	2014	28	1	Editorial Board	J	D	Holland		USA		SE		 Purdue University  West  Lafayette  IN 
LECO	2014	28	1	Editorial Board	J	D	Wickham		USA		SE		 Environmental Protection  Agency  Research Triangle Park  NC 
LECO	2014	28	1	Editorial Board	J	M	Overton		New Zealand		SE		 Landcare Research   Hamilton  
LECO	2014	28	1	Editorial Board	J	R	Miller		USA		SE		 University of Illinois  Urbana   IL 
LECO	2014	28	1	Editorial Board	K		Riitters		USA		SE		 USDA Forest Service  Research Triangle Park  NC 
LECO	2014	28	1	Editorial Board	K	J	Gutzwiller		USA		SE		 Baylor University  Waco   TX 
LECO	2014	28	1	Editorial Board	K		Moloney		USA		SE		 Iowa State University  Ames   IA 
LECO	2014	28	1	Editorial Board	L	A	Schulte		USA		SE		 Iowa State University  Ames   IA 
LECO	2014	28	1	Editorial Board	L	B	Johnson		USA		SE		 University of Minnesota   Duluth  MN 
LECO	2014	28	1	Editorial Board	L		Musacchio		USA		SE		 University of Minnesota   Minneapolis  MN 
LECO	2014	28	1	Editorial Board	M		Belisle		Canada		SE		 University of Sherbrooke   Sherbrooke  
LECO	2014	28	1	Editorial Board	N	E	McIntyre		USA		SE		 Texas Tech University   Lubbock  TX 
LECO	2014	28	1	Editorial Board	O		Schweiger		Germany		SE		 Helmholtz Centre for  Environmental Research-UFZ  Halle  
LECO	2014	28	1	Editorial Board	P	H	Verburg		The Netherlands		SE		 VU University Amsterdam   
LECO	2014	28	1	Editorial Board	R	G	Pontius	Jr	USA		SE		 Jr.  Clark University   Worcester  MA
LECO	2014	28	1	Editorial Board	R	M	Scheller		USA		SE		 Portland State University   Portland  OR 
LECO	2014	28	1	Editorial Board	R		Schooley		USA		SE		 University of Illinois  Urbana   IL 
LECO	2014	28	1	Editorial Board	S		Saura		Spain		SE		 Universidad Politecnica de  Madrid   
LECO	2014	28	1	Editorial Board	S-L		Huang		Taiwan		SE		 National Taipei University   
LECO	2014	28	1	Editorial Board	S	E	Gergel		Canada		SE		 University of British  Columbia  Vancouver  
LECO	2014	28	1	Editorial Board	S	S	Cilliers		South Africa		SE		 North-West University   Potchefstroom  
LECO	2014	28	1	Editorial Board	S	S	Luque		France		SE		 National Research Institute of  Science and Technology for Environment  and Agriculture (IRSTEA)  St-Martin  d'Heres Cedex  
LECO	2014	28	1	Editorial Board	S		Stephens		USA		SE		 University of California   Berkeley  CA 
LECO	2014	28	1	Editorial Board	T	H	Keitt		USA		SE		 University of Texas  Austin   TX 
LECO	2014	28	1	Editorial Board	T		Wiegand		Germany		SE		 Helmholtz Centre for  Environmental Research-UFZ  Leipzig  
LECO	2014	28	1	Editorial Board	W		Shen		China		SE		 Chinese Academy of Sciences   Guangzhou  
LECO	2014	28	1	Book Review Editor	Daniel	M	Kashian		USA		Special		 Wayne State  University  Detroit  MI 
LECO	2014	28	1	Reviews Editor	S	A	Cushman		USA		Special		 US Forest Service   Flagstaff  AZ 
