index,Name1,Name2,Name_sim,Name_dist
26534,vanderheijden,vandermeijden,0.9230769230769231,1
5734,etherington,hetherington,0.9166666666666666,1
6194,fredericksen,frederickson,0.9166666666666666,1
6195,fredericksen,frederiksen,0.9166666666666666,1
7399,gustafson,gustafsson,0.9,1
489,anderson,andersson,0.8888888888888888,1
490,anderson,sanderson,0.8888888888888888,1
635,atkinson,watkinson,0.8888888888888888,1
5777,etterson,ketterson,0.8888888888888888,1
6095,fleishman,leishman,0.8888888888888888,1
7297,griffith,griffiths,0.8888888888888888,1
10171,hollinger,holsinger,0.8888888888888888,1
18984,marschall,marshall,0.8888888888888888,1
23234,osenberg,rosenberg,0.8888888888888888,1
487,andersen,anderson,0.875,1
3043,donoghue,donohue,0.875,1
5088,emerson,emmerson,0.875,1
5132,ericsson,eriksson,0.875,1
10169,hoffmann,hofmann,0.875,1
12290,jacobsen,jacobson,0.875,1
12425,johnson,johnston,0.875,1
12427,jonasson,jonsson,0.875,1
13025,lafferty,rafferty,0.875,1
18989,marshal,marshall,0.875,1
19338,mcdowall,mcdowell,0.875,1
22190,oliveri,olivieri,0.875,1
22192,olmstead,olmsted,0.875,1
23491,peterken,petersen,0.875,1
23496,petersen,peterson,0.875,1
24155,richard,richards,0.875,1
24353,rosswall,tosswall,0.875,1
24678,russell,trussell,0.875,1
24838,sanders,saunders,0.875,1
24908,schaller,scheller,0.875,1
24986,shaanker,shanker,0.875,1
25313,spofford,swofford,0.875,1
25669,tomkins,tompkins,0.875,1
603,anthony,antony,0.8571428571428572,1
611,arnold,arnould,0.8571428571428572,1
1303,bowling,cowling,0.8571428571428572,1
1411,brooker,rooker,0.8571428571428572,1
1618,cannell,pannell,0.8571428571428572,1
2529,crawley,crowley,0.8571428571428572,1
2760,dasmann,rasmann,0.8571428571428572,1
2989,dickman,hickman,0.8571428571428572,1
6040,ferrari,ferraro,0.8571428571428572,1
6057,findlay,finlay,0.8571428571428572,1
6088,fischer,fisher,0.8571428571428572,1
6138,forman,forsman,0.8571428571428572,1
7090,gardner,garner,0.8571428571428572,1
7091,gardner,gartner,0.8571428571428572,1
7092,garner,garnier,0.8571428571428572,1
7093,garner,gartner,0.8571428571428572,1
7208,gillson,willson,0.8571428571428572,1
7303,groover,grover,0.8571428571428572,1
7559,hanson,hansson,0.8571428571428572,1
10082,higgins,jiggins,0.8571428571428572,1
10083,higham,whigham,0.8571428571428572,1
11227,huntely,huntly,0.8571428571428572,1
11229,huntley,huntly,0.8571428571428572,1
12434,jordan,jordano,0.8571428571428572,1
12534,kaufman,kaupman,0.8571428571428572,1
12667,kellman,kullman,0.8571428571428572,1
12804,koehler,kohler,0.8571428571428572,1
13124,larson,larsson,0.8571428571428572,1
18993,martin,martins,0.8571428571428572,1
19454,moeller,mueller,0.8571428571428572,1
19491,moloney,mooney,0.8571428571428572,1
19588,mueller,muller,0.8571428571428572,1
21718,niklas,niklaus,0.8571428571428572,1
23231,osborn,osborne,0.8571428571428572,1
23232,osborn,osbourn,0.8571428571428572,1
23558,poorter,porter,0.8571428571428572,1
24204,risser,rissler,0.8571428571428572,1
24792,sadler,stadler,0.8571428571428572,1
24928,schiel,schimel,0.8571428571428572,1
24929,schmid,schmidt,0.8571428571428572,1
24933,schmidt,schmitt,0.8571428571428572,1
24935,schmitt,schmitz,0.8571428571428572,1
24942,schulte,schultz,0.8571428571428572,1
24943,schulte,schulze,0.8571428571428572,1
25347,stephan,steppan,0.8571428571428572,1
25414,suding,sunding,0.8571428571428572,1
25655,temple,templer,0.8571428571428572,1
26975,walter,walters,0.8571428571428572,1
26978,walters,wolters,0.8571428571428572,1
27821,weiser,weisser,0.8571428571428572,1
28202,whitman,witman,0.8571428571428572,1
28270,willson,wilson,0.8571428571428572,1
6,abbot,abbott,0.8333333333333334,1
43,adler,sadler,0.8333333333333334,1
89,albert,alpert,0.8333333333333334,1
636,austen,austin,0.8333333333333334,1
790,baker,bakker,0.8333333333333334,1
791,baker,barker,0.8333333333333334,1
798,bakker,barker,0.8333333333333334,1
908,barker,parker,0.8333333333333334,1
910,barton,burton,0.8333333333333334,1
912,barton,warton,0.8333333333333334,1
950,beason,benson,0.8333333333333334,1
1054,benson,benton,0.8333333333333334,1
1059,benton,fenton,0.8333333333333334,1
1141,berger,borger,0.8333333333333334,1
1142,berger,burger,0.8333333333333334,1
1146,berger,werger,0.8333333333333334,1
1218,bohlen,bolen,0.8333333333333334,1
1250,bonner,bonser,0.8333333333333334,1
1251,bonner,conner,0.8333333333333334,1
1252,bonner,donner,0.8333333333333334,1
1273,borer,borger,0.8333333333333334,1
1279,borger,borges,0.8333333333333334,1
1280,borger,burger,0.8333333333333334,1
1302,bowers,powers,0.8333333333333334,1
1391,brandl,brando,0.8333333333333334,1
1392,brandl,brandt,0.8333333333333334,1
1395,brando,brandt,0.8333333333333334,1
1493,burdon,burton,0.8333333333333334,1
1808,cardon,carson,0.8333333333333334,1
1880,carson,larson,0.8333333333333334,1
2107,cinner,conner,0.8333333333333334,1
2109,clark,clarke,0.8333333333333334,1
2410,comes,coomes,0.8333333333333334,1
2411,conner,connor,0.8333333333333334,1
2412,conner,donner,0.8333333333333334,1
2439,cotter,cutter,0.8333333333333334,1
2443,cotter,potter,0.8333333333333334,1
2542,cutter,rutter,0.8333333333333334,1
2767,davies,davis,0.8333333333333334,1
3003,dobson,dodson,0.8333333333333334,1
3056,duffey,duffy,0.8333333333333334,1
3071,dunne,dunnet,0.8333333333333334,1
6035,feener,fenner,0.8333333333333334,1
6036,fenner,genner,0.8333333333333334,1
6037,fenner,jenner,0.8333333333333334,1
6038,fenner,renner,0.8333333333333334,1
6058,finlay,finley,0.8333333333333334,1
6092,fitter,mitter,0.8333333333333334,1
6139,forman,gorman,0.8333333333333334,1
6142,foster,koster,0.8333333333333334,1
6179,franc,franco,0.8333333333333334,1
6196,frederickson,frederiksen,0.8333333333333334,2
6913,fuller,muller,0.8333333333333334,1
6915,galdon,gallon,0.8333333333333334,1
6916,galdon,gandon,0.8333333333333334,1
7094,garner,warner,0.8333333333333334,1
7101,geber,gerber,0.8333333333333334,1
7111,genner,jenner,0.8333333333333334,1
7113,genner,renner,0.8333333333333334,1
7201,giller,miller,0.8333333333333334,1
7239,gordo,gordon,0.8333333333333334,1
7281,green,greene,0.8333333333333334,1
7553,hanken,hansen,0.8333333333333334,1
7556,hansen,hanson,0.8333333333333334,1
7564,hanson,manson,0.8333333333333334,1
7616,harder,harper,0.8333333333333334,1
9871,hendry,henry,0.8333333333333334,1
9874,herre,herrel,0.8333333333333334,1
9889,hester,lester,0.8333333333333334,1
10166,hillis,willis,0.8333333333333334,1
12377,jenner,renner,0.8333333333333334,1
12459,kaplan,kaplin,0.8333333333333334,1
12664,keller,weller,0.8333333333333334,1
12673,kelly,skelly,0.8333333333333334,1
12775,kleijn,klein,0.8333333333333334,1
12776,kleijn,klijn,0.8333333333333334,1
12879,kohler,kotler,0.8333333333333334,1
13030,laine,lavine,0.8333333333333334,1
13378,lavin,lavine,0.8333333333333334,1
13384,lavine,levine,0.8333333333333334,1
14854,levin,levine,0.8333333333333334,1
16546,linder,winder,0.8333333333333334,1
16548,linton,liston,0.8333333333333334,1
18642,malmer,palmer,0.8333333333333334,1
18664,mangel,rangel,0.8333333333333334,1
18972,manson,mason,0.8333333333333334,1
18973,manson,matson,0.8333333333333334,1
18974,manson,monson,0.8333333333333334,1
19002,mason,matson,0.8333333333333334,1
19049,matson,watson,0.8333333333333334,1
19387,menge,menges,0.8333333333333334,1
19395,meyer,meyers,0.8333333333333334,1
19398,meyers,myers,0.8333333333333334,1
19411,miller,muller,0.8333333333333334,1
19427,milton,mitton,0.8333333333333334,1
19512,moran,morgan,0.8333333333333334,1
19553,morris,norris,0.8333333333333334,1
19561,morton,norton,0.8333333333333334,1
19600,naiman,neiman,0.8333333333333334,1
19617,nanney,nunney,0.8333333333333334,1
20075,neiman,newman,0.8333333333333334,1
21860,norden,nordin,0.8333333333333334,1
23291,pacal,pacala,0.8333333333333334,1
23397,partel,patel,0.8333333333333334,1
23426,patten,patton,0.8333333333333334,1
23428,patton,paxton,0.8333333333333334,1
23499,pilon,pilson,0.8333333333333334,1
23500,pilson,wilson,0.8333333333333334,1
23512,pitman,witman,0.8333333333333334,1
23559,porter,potter,0.8333333333333334,1
23586,poulin,roulin,0.8333333333333334,1
23589,power,powers,0.8333333333333334,1
23659,rangel,ranger,0.8333333333333334,1
24192,rillig,willig,0.8333333333333334,1
24205,risser,visser,0.8333333333333334,1
25250,silman,tilman,0.8333333333333334,1
25317,stamp,stamps,0.8333333333333334,1
25406,stone,stoner,0.8333333333333334,1
26923,wagner,warner,0.8333333333333334,1
26965,walker,waller,0.8333333333333334,1
26966,walker,walter,0.8333333333333334,1
26971,waller,walter,0.8333333333333334,1
26973,waller,weller,0.8333333333333334,1
26974,wallis,willis,0.8333333333333334,1
27484,warner,werner,0.8333333333333334,1
27486,warren,werren,0.8333333333333334,1
27766,weiher,weiner,0.8333333333333334,1
27767,weiher,weiser,0.8333333333333334,1
27772,weiner,weiser,0.8333333333333334,1
27773,weiner,werner,0.8333333333333334,1
27814,weise,weiser,0.8333333333333334,1
28158,werger,werner,0.8333333333333334,1
28241,wilder,winder,0.8333333333333334,1
28250,willig,willis,0.8333333333333334,1
28256,willis,wills,0.8333333333333334,1
28273,winder,wunder,0.8333333333333334,1
12745,kirkpatrick,kilpatrick,0.8181818181818181,2
19497,montgomerie,montgomery,0.8181818181818181,2
16,adam,adams,0.8,1
610,armsworth,farnsworth,0.8,2
654,ayre,ayres,0.8,1
695,bach,ebach,0.8,1
707,baer,baker,0.8,1
717,baer,bauer,0.8,1
792,baker,bauer,0.8,1
922,bauer,sauer,0.8,1
943,bayne,jayne,0.8,1
944,bayne,wayne,0.8,1
948,beard,heard,0.8,1
1038,bence,benke,0.8,1
1040,bence,bunce,0.8,1
1151,berry,perry,0.8,1
1176,black,block,0.8,1
1179,black,lack,0.8,1
1184,blake,boake,0.8,1
1199,boake,loake,0.8,1
1220,bolen,bowen,0.8,1
1264,boot,boots,0.8,1
1376,boyce,boyle,0.8,1
1387,boyle,doyle,0.8,1
1388,boyle,moyle,0.8,1
1389,boyle,royle,0.8,1
1423,bruna,bruno,0.8,1
1429,bryan,ryan,0.8,1
1576,byers,myers,0.8,1
1809,carey,casey,0.8,1
1814,carlo,caro,0.8,1
1890,case,casey,0.8,1
1900,case,chase,0.8,1
2324,cole,coley,0.8,1
2419,cook,cooke,0.8,1
2527,cragg,craig,0.8,1
2543,dacey,lacey,0.8,1
2765,david,davis,0.8,1
2908,dean,deans,0.8,1
2996,dixon,hixon,0.8,1
3006,dolan,solan,0.8,1
3044,doyle,moyle,0.8,1
3045,doyle,royle,0.8,1
3062,dunn,dunne,0.8,1
3076,dwyer,dyer,0.8,1
5157,erwin,irwin,0.8,1
6180,franc,frank,0.8,1
6929,gale,galen,0.8,1
7096,geary,neary,0.8,1
7121,gibb,gibbs,0.8,1
7249,goyer,guyer,0.8,1
7253,graae,grace,0.8,1
7299,grigg,rigg,0.8,1
7300,grime,grimm,0.8,1
7308,gross,ross,0.8,1
7446,hahs,hauhs,0.8,1
7475,hall,halle,0.8,1
7959,hayes,hays,0.8,1
9822,hedin,wedin,0.8,1
10234,houde,houle,0.8,1
11902,iason,mason,0.8,1
11903,iason,nason,0.8,1
12297,jarne,jayne,0.8,1
12375,jayne,wayne,0.8,1
12532,katz,kratz,0.8,1
12935,kraft,kreft,0.8,1
12943,krebs,kress,0.8,1
12946,kress,press,0.8,1
13036,laine,paine,0.8,1
13037,laine,raine,0.8,1
13069,lande,lange,0.8,1
13118,lanly,manly,0.8,1
13379,lavin,levin,0.8,1
14347,leips,leirs,0.8,1
14349,leips,leps,0.8,1
14350,leips,lips,0.8,1
18891,mann,manne,0.8,1
18977,maron,mason,0.8,1
19003,mason,nason,0.8,1
19326,mayer,mayor,0.8,1
19327,mayer,meyer,0.8,1
19330,mayer,sayer,0.8,1
19404,miles,mills,0.8,1
19405,miles,moles,0.8,1
19419,mills,wills,0.8,1
19506,moral,moran,0.8,1
19513,moran,morin,0.8,1
19537,mori,morin,0.8,1
19587,moyle,royle,0.8,1
19689,near,neary,0.8,1
23293,pagel,patel,0.8,1
23295,paige,paine,0.8,1
23304,paine,raine,0.8,1
23385,part,peart,0.8,1
23409,pate,patek,0.8,1
23410,pate,patel,0.8,1
23423,patek,patel,0.8,1
23433,pearl,peart,0.8,1
23497,phillips,phillipson,0.8,2
23515,platt,pratt,0.8,1
23521,polle,polly,0.8,1
23522,polle,poole,0.8,1
23607,price,rice,0.8,1
24101,reise,weise,0.8,1
24157,richards,richardson,0.8,2
24216,rocha,roche,0.8,1
24307,rosen,rozen,0.8,1
24648,roze,rozen,0.8,1
24738,ryan,ryman,0.8,1
24849,sauer,sayer,0.8,1
24953,scott,stott,0.8,1
25259,sipes,sites,0.8,1
25309,sousa,souza,0.8,1
25339,stein,stern,0.8,1
25348,stephens,stephenson,0.8,2
26535,vanderwal,vandervalk,0.8,2
26814,volff,wolff,0.8,1
26931,waite,white,0.8,1
27523,watt,watts,0.8,1
27526,watt,wyatt,0.8,1
27796,weis,weise,0.8,1
27818,weise,wise,0.8,1
28242,williams,mcwilliams,0.8,2
28244,williams,williamson,0.8,2
28380,wirth,with,0.8,1
28423,wolf,wolfe,0.8,1
28425,wolf,wolff,0.8,1
28430,wolfe,wolff,0.8,1
14,ackerman,beckerman,0.7777777777777778,2
488,andersen,sanderson,0.7777777777777778,2
491,andersson,sanderson,0.7777777777777778,2
1617,cannell,ciannelli,0.7777777777777778,2
6090,fishman,fleishman,0.7777777777777778,2
7567,hansson,johansson,0.7777777777777778,2
18988,marshal,marschall,0.7777777777777778,2
21716,nichols,nicholson,0.7777777777777778,2
24209,roberts,robertson,0.7777777777777778,2
24837,sanders,sanderson,0.7777777777777778,2
17,adam,dam,0.75,1
101,alford,balmford,0.75,2
444,ali,wali,0.75,1
604,antolin,candolin,0.75,2
613,arthur,mcarthur,0.75,2
809,bale,ball,0.75,1
821,bale,dale,0.75,1
822,bale,gale,0.75,1
852,ball,bell,0.75,1
857,ball,bull,0.75,1
871,ball,hall,0.75,1
961,bell,bull,0.75,1
1140,berger,bergeron,0.75,2
1234,bond,boyd,0.75,1
1269,boot,root,0.75,1
1296,both,roth,0.75,1
1480,burd,burt,0.75,1
1484,burd,hurd,0.75,1
1595,cain,main,0.75,1
1650,cao,caro,0.75,1
1674,cao,chao,0.75,1
1828,caro,carr,0.75,1
1866,carr,karr,0.75,1
1874,carr,parr,0.75,1
1895,case,cave,0.75,1
1989,chee,chen,0.75,1
2097,chen,shen,0.75,1
2157,coe,cole,0.75,1
2330,cole,colt,0.75,1
2395,colt,folt,0.75,1
2396,colt,holt,0.75,1
2548,dahl,dahm,0.75,1
2561,dahm,dam,0.75,1
2585,dale,gale,0.75,1
2759,daniel,mcdaniel,0.75,2
2781,davy,day,0.75,1
3040,donnelly,odonnell,0.75,2
3065,dunn,nunn,0.75,1
5083,elwood,bellwood,0.75,2
5089,emerson,peterson,0.75,2
5090,emerson,segerson,0.75,2
5119,eong,kong,0.75,1
5120,eong,long,0.75,1
5125,eong,wong,0.75,1
5778,etterson,peterson,0.75,2
6066,finn,firn,0.75,1
6075,finn,winn,0.75,1
6091,fishman,leishman,0.75,2
6104,folt,holt,0.75,1
6170,fox,foxe,0.75,1
6209,frey,fry,0.75,1
6934,gale,game,0.75,1
7155,gill,hill,0.75,1
7161,gill,lill,0.75,1
7205,gilliam,williams,0.75,2
7242,gorman,o'gorman,0.75,2
7274,gray,ray,0.75,1
7277,gray,wray,0.75,1
7295,griffin,griffith,0.75,2
7414,hahn,hahs,0.75,1
7447,hahs,hays,0.75,1
7482,hall,hill,0.75,1
7585,hara,hare,0.75,1
7591,hara,hart,0.75,1
7649,hare,hart,0.75,1
7694,harris,harrison,0.75,2
7734,hart,part,0.75,1
7861,hay,hays,0.75,1
9987,hey,huey,0.75,1
10118,hill,lill,0.75,1
10164,hillis,phillips,0.75,2
10253,howe,rowe,0.75,1
11224,hunt,punt,0.75,1
12099,ims,sims,0.75,1
12248,inouye,ikenouye,0.75,2
12288,jacobs,jacobsen,0.75,2
12289,jacobs,jacobson,0.75,2
12484,karl,karr,0.75,1
12508,karr,kerr,0.75,1
12514,karr,parr,0.75,1
12524,kats,katz,0.75,1
12597,kay,kaye,0.75,1
12665,kellman,hellmann,0.75,2
12666,kellman,kollmann,0.75,2
12830,koh,kohn,0.75,1
12891,kohn,kuhn,0.75,1
12911,kong,long,0.75,1
12918,kong,wong,0.75,1
12956,kullman,kollmann,0.75,2
12981,lack,mack,0.75,1
12989,lack,sack,0.75,1
12993,lack,zack,0.75,1
13147,last,mast,0.75,1
13732,lee,lele,0.75,1
14426,leps,les,0.75,1
14429,leps,lips,0.75,1
16547,linton,levinton,0.75,2
16824,long,wong,0.75,1
16862,lusseau,mousseau,0.75,2
18435,mace,mack,0.75,1
18474,mack,mank,0.75,1
18482,mack,mock,0.75,1
18486,mack,sack,0.75,1
18488,mack,zack,0.75,1
18580,main,mann,0.75,1
18755,mank,mann,0.75,1
18971,manson,malanson,0.75,2
19355,mead,read,0.75,1
19401,michael,michalet,0.75,2
19571,moss,noss,0.75,1
19576,moss,ross,0.75,1
21709,nice,rice,0.75,1
21831,noon,noor,0.75,1
21878,noss,ross,0.75,1
22189,oliveri,oliveira,0.75,2
23337,parr,part,0.75,1
23434,pearman,speakman,0.75,2
23493,peters,petersen,0.75,2
23494,peters,peterson,0.75,2
23495,peters,pieterse,0.75,2
23498,pieterse,petersen,0.75,2
23670,rapp,raup,0.75,1
23912,ray,wray,0.75,1
23935,read,real,0.75,1
23938,read,reed,0.75,1
23939,read,reid,0.75,1
23990,reed,rees,0.75,1
23992,reed,reid,0.75,1
24352,rossberg,grosberg,0.75,2
24414,rowe,roze,0.75,1
24677,russell,frissell,0.75,2
24791,sack,zack,0.75,1
24927,schiel,schiestl,0.75,2
24938,schoen,schoener,0.75,2
25345,stephan,stephens,0.75,2
25651,swan,wan,0.75,1
26782,villard,gaillard,0.75,2
26783,visser,devisser,0.75,2
27362,wan,wang,0.75,1
27424,wang,wing,0.75,1
27425,wang,wong,0.75,1
27426,wang,yang,0.75,1
27692,wei,weis,0.75,1
28231,wich,with,0.75,1
28232,wichman,reichman,0.75,2
28253,willis,williams,0.75,2
28352,wing,winn,0.75,1
28355,wing,wong,0.75,1
29201,wunder,wunderle,0.75,2
29255,zack,zak,0.75,1
29346,zink,zint,0.75,1
47,adler,stadler,0.7142857142857143,2
64,aguirre,maguire,0.7142857142857143,2
90,albert,gilbert,0.7142857142857143,2
91,albert,lambert,0.7142857142857143,2
486,altizer,baltzer,0.7142857142857143,2
586,angert,zangerl,0.7142857142857143,2
614,ashman,cushman,0.7142857142857143,2
616,ashman,fishman,0.7142857142857143,2
618,ashman,kashian,0.7142857142857143,2
620,ashman,nachman,0.7142857142857143,2
625,ashton,rushton,0.7142857142857143,2
632,atkin,slatkin,0.7142857142857143,2
638,austen,causton,0.7142857142857143,2
640,austin,causton,0.7142857142857143,2
904,banks,eubanks,0.7142857142857143,2
1058,benson,swenson,0.7142857142857143,2
1187,block,bullock,0.7142857142857143,2
1249,bonner,bongers,0.7142857142857143,2
1253,bonser,bongers,0.7142857142857143,2
1278,borger,bongers,0.7142857142857143,2
1286,borges,burgess,0.7142857142857143,2
1407,brook,brooker,0.7142857142857143,2
1496,burger,burgess,0.7142857142857143,2
1508,burgman,bugmann,0.7142857142857143,2
1813,carlo,carlton,0.7142857142857143,2
1881,carson,parsons,0.7142857142857143,2
1882,carson,pearson,0.7142857142857143,2
2108,cinner,skinner,0.7142857142857143,2
2359,collen,collins,0.7142857142857143,2
2366,colli,collins,0.7142857142857143,2
2441,cotter,lotters,0.7142857142857143,2
2757,damman,dasmann,0.7142857142857143,2
2761,david,davidar,0.7142857142857143,2
2949,demas,demason,0.7142857142857143,2
2992,dingle,dengler,0.7142857142857143,2
2994,dingle,pringle,0.7142857142857143,2
5093,endler,dengler,0.7142857142857143,2
5098,endler,seidler,0.7142857142857143,2
6027,farmer,starmer,0.7142857142857143,2
6028,farrar,ferrari,0.7142857142857143,2
6029,farrar,ferraro,0.7142857142857143,2
6047,field,fielder,0.7142857142857143,2
6089,fisher,pfister,0.7142857142857143,2
6093,fitter,pfister,0.7142857142857143,2
6137,forman,dormann,0.7142857142857143,2
6146,foster,pfister,0.7142857142857143,2
6189,frank,frankel,0.7142857142857143,2
6977,gandon,vandonk,0.7142857142857143,2
7114,gerber,herbers,0.7142857142857143,2
7197,giller,gilbert,0.7142857142857143,2
7202,giller,spiller,0.7142857142857143,2
7209,glemin,fleming,0.7142857142857143,2
7240,gorman,dormann,0.7142857142857143,2
7554,hanken,shanker,0.7142857142857143,2
7752,harvey,harvell,0.7142857142857143,2
7755,havel,harvell,0.7142857142857143,2
7758,hawley,crawley,0.7142857142857143,2
7956,haydon,chazdon,0.7142857142857143,2
7957,haydon,snaydon,0.7142857142857143,2
9875,herre,herrera,0.7142857142857143,2
9881,herrel,herrera,0.7142857142857143,2
9882,herrel,verrell,0.7142857142857143,2
9887,hessen,chesson,0.7142857142857143,2
9893,hester,western,0.7142857142857143,2
10162,hillis,hilbish,0.7142857142857143,2
11228,hunter,huntely,0.7142857142857143,2
11252,huston,causton,0.7142857142857143,2
12295,jarman,pearman,0.7142857142857143,2
12378,jesson,chesson,0.7142857142857143,2
12660,keller,moeller,0.7142857142857143,2
12661,keller,mueller,0.7142857142857143,2
12697,kenkel,trenkel,0.7142857142857143,2
12781,klein,kleiman,0.7142857142857143,2
12942,krauss,strauss,0.7142857142857143,2
12948,kroon,dekroon,0.7142857142857143,2
13126,larson,parsons,0.7142857142857143,2
13127,larson,pearson,0.7142857142857143,2
13558,lawton,clayton,0.7142857142857143,2
13559,leather,flather,0.7142857142857143,2
13885,lehman,kleiman,0.7142857142857143,2
14844,lester,western,0.7142857142857143,2
14856,levin,levitan,0.7142857142857143,2
14865,lewis,lewison,0.7142857142857143,2
16826,lorite,lorimer,0.7142857142857143,2
18649,mander,sanders,0.7142857142857143,2
18663,mangel,mangold,0.7142857142857143,2
18986,marsh,marshal,0.7142857142857143,2
19001,mason,demason,0.7142857142857143,2
19361,meffe,meffert,0.7142857142857143,2
19370,meine,meiners,0.7142857142857143,2
19371,meine,meinzer,0.7142857142857143,2
19375,meinzer,meiners,0.7142857142857143,2
19402,michael,micheli,0.7142857142857143,2
19412,miller,spiller,0.7142857142857143,2
19496,monson,aronson,0.7142857142857143,2
20059,neigel,kneitel,0.7142857142857143,2
20073,neiman,kleiman,0.7142857142857143,2
20074,neiman,neumann,0.7142857142857143,2
20278,newman,neumann,0.7142857142857143,2
21900,ochman,nachman,0.7142857142857143,2
21902,ochman,sockman,0.7142857142857143,2
21903,ochman,wichman,0.7142857142857143,2
21904,ohlson,coulson,0.7142857142857143,2
21905,ohlson,johnson,0.7142857142857143,2
22191,oliveri,toliver,0.7142857142857143,2
22193,olsson,jonsson,0.7142857142857143,2
22195,olsson,nilsson,0.7142857142857143,2
22196,olsson,rolston,0.7142857142857143,2
23233,osbourn,osborne,0.7142857142857143,2
23435,pearson,parsons,0.7142857142857143,2
23511,pitman,whitman,0.7142857142857143,2
23584,potter,lotters,0.7142857142857143,2
23603,press,pressey,0.7142857142857143,2
23636,raguso,fragoso,0.7142857142857143,2
23658,rangel,frankel,0.7142857142857143,2
23662,ranger,zangerl,0.7142857142857143,2
23942,reader,freaner,0.7142857142857143,2
24103,renner,freaner,0.7142857142857143,2
24105,reuman,neumann,0.7142857142857143,2
24109,revell,grewell,0.7142857142857143,2
24188,riley,fridley,0.7142857142857143,2
24203,risser,prosser,0.7142857142857143,2
24206,risser,weisser,0.7142857142857143,2
24221,roche,proches,0.7142857142857143,2
24259,rooker,groover,0.7142857142857143,2
24676,rundel,sundell,0.7142857142857143,2
24842,sands,sanders,0.7142857142857143,2
24905,sayer,strayer,0.7142857142857143,2
24931,schmid,schmitt,0.7142857142857143,2
24932,schmid,schmitz,0.7142857142857143,2
24934,schmidt,schmitz,0.7142857142857143,2
24941,schoen,schwenk,0.7142857142857143,2
24944,schultz,schulze,0.7142857142857143,2
24988,shanks,shanker,0.7142857142857143,2
25248,silman,siemann,0.7142857142857143,2
25326,stein,epstein,0.7142857142857143,2
25382,stern,stearns,0.7142857142857143,2
25387,stern,sterner,0.7142857142857143,2
25390,stern,western,0.7142857142857143,2
25660,tiffin,griffin,0.7142857142857143,2
25756,turner,sterner,0.7142857142857143,2
25853,usher,rausher,0.7142857142857143,2
26543,veblen,vellend,0.7142857142857143,2
26784,visser,weisser,0.7142857142857143,2
26967,walker,walters,0.7142857142857143,2
26972,waller,walters,0.7142857142857143,2
26977,walter,wolters,0.7142857142857143,2
27483,waring,dearing,0.7142857142857143,2
27533,webster,western,0.7142857142857143,2
27768,weiner,meiners,0.7142857142857143,2
27816,weise,weisser,0.7142857142857143,2
27825,weller,moeller,0.7142857142857143,2
27826,weller,mueller,0.7142857142857143,2
28159,werner,sterner,0.7142857142857143,2
28199,white,whitney,0.7142857142857143,2
28235,wigley,quigley,0.7142857142857143,2
28236,wilbur,gilburn,0.7142857142857143,2
28237,wilcox,wilcove,0.7142857142857143,2
28240,wilder,wilmers,0.7142857142857143,2
28267,wills,willson,0.7142857142857143,2
28375,wintle,winkler,0.7142857142857143,2
28432,wolfe,zwolfer,0.7142857142857143,2
28464,wright,enright,0.7142857142857143,2
29224,yavitt,leavitt,0.7142857142857143,2
29323,zelder,fielder,0.7142857142857143,2
63,aguirre,eizaguirre,0.7,3
5059,elliott,mcelligott,0.7,3
10170,holland,mulholland,0.7,3
11254,hutchings,hutchinson,0.7,3
23309,parenti,parmentier,0.7,3
23679,rasmann,strassmann,0.7,3
24156,richard,richardson,0.7,3
27823,weissing,beissinger,0.7,3
7,abbot,talbot,0.6666666666666667,2
8,abeli,abella,0.6666666666666667,2
24,adam,mcadam,0.6666666666666667,2
37,adler,endler,0.6666666666666667,2
41,adler,lawler,0.6666666666666667,2
49,adler,waller,0.6666666666666667,2
62,agren,warren,0.6666666666666667,2
85,aizen,janzen,0.6666666666666667,2
93,albon,dalton,0.6666666666666667,2
94,albon,galdon,0.6666666666666667,2
95,albon,gallon,0.6666666666666667,2
98,albon,talbot,0.6666666666666667,2
100,alfaro,cafaro,0.6666666666666667,2
285,ali,li,0.6666666666666667,1
364,ali,oli,0.6666666666666667,1
468,allen,baalen,0.6666666666666667,2
470,allen,collen,0.6666666666666667,2
474,allen,gallon,0.6666666666666667,2
477,allen,mallet,0.6666666666666667,2
484,allen,waller,0.6666666666666667,2
505,ando,brando,0.6666666666666667,2
524,ando,gandon,0.6666666666666667,2
585,angert,ranger,0.6666666666666667,2
587,anten,antony,0.6666666666666667,2
591,anten,hanken,0.6666666666666667,2
592,anten,hansen,0.6666666666666667,2
594,anten,janzen,0.6666666666666667,2
598,anten,patten,0.6666666666666667,2
607,ardia,garcia,0.6666666666666667,2
624,ashton,gaston,0.6666666666666667,2
628,atkin,baskin,0.6666666666666667,2
637,austen,blaustein,0.6666666666666667,3
639,austin,blaustein,0.6666666666666667,3
641,austin,fautin,0.6666666666666667,2
646,avise,lavine,0.6666666666666667,2
692,bach,bacher,0.6666666666666667,2
693,bach,bagchi,0.6666666666666667,2
711,baer,barker,0.6666666666666667,2
801,bale,baalen,0.6666666666666667,2
804,bale,bailey,0.6666666666666667,2
906,banks,shanks,0.6666666666666667,2
913,basile,bailey,0.6666666666666667,2
916,bauer,baudry,0.6666666666666667,2
952,bell,abella,0.6666666666666667,2
1037,bence,bender,0.6666666666666667,2
1042,bence,spence,0.6666666666666667,2
