JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,NOTES
JECOL,1999,87,1,2869,Peter,D,Moore,Peter D Moore,SE,SE,NA,NA,London,NA,UK,GBR,
JECOL,2000,88,1,2869,Peter,D,Moore,Peter D Moore,SE,SE,NA,NA,London,NA,UK,GBR,
JECOL,2001,89,1,2869,Peter,D,Moore,Peter D Moore,SE,SE,NA,NA,London,NA,UK,GBR,
JECOL,2002,90,1,2869,Peter,D,Moore,Peter D Moore,SE,SE,NA,NA,London,NA,UK,GBR,
JECOL,2003,91,1,2869,Peter,D,Moore,Peter D Moore,SE,SE,NA,NA,London,NA,UK,GBR,
JECOL,2004,92,1,2869,Peter,D,Moore,Peter D Moore,SE,SE,NA,NA,London,NA,UK,GBR,
JECOL,1995,83,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NA,NA,Lund,NA,Sweden,SWE,
JECOL,1996,84,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NA,NA,Lund,NA,Sweden,SWE,
JECOL,1997,85,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NA,NA,Lund,NA,Sweden,SWE,
JECOL,1998,86,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NA,NA,Lund,NA,Sweden,SWE,
JECOL,1999,87,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NA,NA,Lund,NA,Sweden,SWE,
JECOL,2000,88,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NA,NA,Lund,NA,Sweden,SWE,
JECOL,2001,89,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NA,NA,Lund,NA,Sweden,SWE,
JECOL,2002,90,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NA,NA,Lund,NA,Sweden,SWE,
JECOL,2003,91,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NA,NA,Lund,NA,Sweden,SWE,
JECOL,2004,92,1,1349,Honor,C,Prentice,Honor C Prentice,SE,SE,NA,NA,Lund,NA,Sweden,SWE,
JECOL,1992,80,1,1704,John,A,Lee,John A Lee,SE,SE,NA,NA,Manchester,NA,UK,GBR,
JECOL,1993,81,1,1704,John,A,Lee,John A Lee,SE,SE,NA,NA,Manchester,NA,UK,GBR,
JECOL,1994,82,1,1704,John,A,Lee,John A Lee,SE,SE,NA,NA,Manchester,NA,UK,GBR,
JECOL,1992,80,1,1872,Jonathan,,Silvertown,Jonathan Silvertown,SE,SE,NA,NA,Milton Keynes,NA,UK,GBR,
JECOL,1995,83,1,1872,Jonathan,,Silvertown,Jonathan Silvertown,EIC,EIC,Open University,NA,Milton Keynes,NA,UK,GBR,
JECOL,1996,84,1,1872,Jonathan,,Silvertown,Jonathan Silvertown,EIC,EIC,Open University,NA,Milton Keynes,NA,UK,GBR,
JECOL,1997,85,1,1872,Jonathan,,Silvertown,Jonathan Silvertown,EIC,EIC,Open University,NA,Milton Keynes,NA,UK,GBR,
JECOL,1998,86,1,1872,Jonathan,,Silvertown,Jonathan Silvertown,EIC,EIC,Open University,NA,Milton Keynes,NA,UK,GBR,
JECOL,1993,81,1,1872,Jonathan,,Silvertown,Jonathan Silvertown,EIC,EIC,Open Unversity,NA,Milton Keynes,NA,UK,GBR,
JECOL,1994,82,1,1872,Jonathan,,Silvertown,Jonathan Silvertown,EIC,EIC,Open Unversity,NA,Milton Keynes,NA,UK,GBR,
JECOL,2004,92,1,3009,Ragan,M,Callaway,Ragan M Callaway,SE,SE,NA,NA,Missoula,NA,USA,USA,
JECOL,1997,85,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,NA,NA,Montpellier,NA,France,FRA,
JECOL,1998,86,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,NA,NA,Montpellier,NA,France,FRA,
JECOL,1999,87,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,NA,NA,Montpellier,NA,France,FRA,
JECOL,2000,88,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,NA,NA,Montpellier,NA,France,FRA,
JECOL,2001,89,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,NA,NA,Montpellier,NA,France,FRA,
JECOL,2002,90,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,NA,NA,Montpellier,NA,France,FRA,
JECOL,2003,91,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,NA,NA,Montpellier,NA,France,FRA,
JECOL,2005,93,1,639,David,,Burslem,David Burslem,SE,SE,Aberdeen University,NA,NA,NA,UK,GBR,
JECOL,2006,94,1,639,David,,Burslem,David Burslem,SE,SE,Aberdeen University,NA,NA,NA,UK,GBR,
JECOL,2007,95,1,639,David,,Burslem,David Burslem,SE,SE,Aberdeen University,NA,NA,NA,UK,GBR,
JECOL,2010,98,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,ART Research Station,NA,NA,NA,Netherlands,NLD,
JECOL,2011,99,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,ART Research Station,NA,NA,NA,Netherlands,NLD,
JECOL,2013,101,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,ART Research Station,NA,NA,NA,Netherlands,NLD,
JECOL,2014,102,1,2586,Marcel,,VanDerHeijden,Marcel VanDerHeijden,SE,SE,ART Research Station,NA,NA,NA,Switzerland,CHE,
JECOL,2006,94,1,2997,Rob,,Brooker,Rob Brooker,SE,SE,Centre for Ecology and Hydrology,NA,NA,NA,UK,GBR,
JECOL,2008,96,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,NA,NA,NA,UK,GBR,
JECOL,2009,97,1,557,Chris,,Preston,Chris Preston,SE,SE,Centre for Ecology and Hydrology,NA,NA,NA,UK,GBR,
