FIRST_NAME,MIDDLE_NAME,LAST_NAME,SUFFIX,EDITOR_TITLE,INST,UNIT,CITY,COUNTRY,NOTES,STATE,YEAR
Mario,,Pesendorfer,,Early Career Editorial Board,None given ,None given,None given,None given,,None given,2013
Ryan,,Shipley,,Early Career Editorial Board,None given ,None given,None given,None given,,None given,2013
Dave,,Slager,,Early Career Editorial Board,None given ,None given,None given,None given,,None given,2013
Katerina,,Tvardikova,,Early Career Editorial Board,None given ,None given,None given,None given,,None given,2013
Stephanie,,Wright,,Early Career Editorial Board,None given ,None given,None given,None given,,None given,2013
Philip,C,Stouffer,,Editor in Chief,None given ,None given,None given,None given,,None given,2014
Paul,F,Doherty,Jr,Editor,None given ,None given,None given,None given,,None given,2014
Jennifer,C,Owen,,Editor,None given ,None given,None given,None given,,None given,2014
Kathleen,E,Erickson,,Managing Editor,None given ,None given,None given,None given,,None given,2014
Rita,L,Sanders,,Assistant Managing Editor,None given ,None given,None given,None given,,None given,2014
Richard,,Earles,,Copyeditor,None given ,None given,None given,None given,,None given,2014
Janice,,Faaborg,,Abstract Translators,None given ,None given,None given,None given,,None given,2014
Scott,W,Gillihan,,Abstract Translators,None given ,None given,None given,None given,,None given,2014
Mark,C,Penrose,,Abstract Translators,None given ,None given,None given,None given,,None given,2014
Thalia,,Sachtleben,,Abstract Translators,None given ,None given,None given,None given,,None given,2014
Daniel,,Cadena,,Abstract Translators,None given ,None given,None given,None given,,None given,2014
Jessica,,Eberhard,,Abstract Translators,None given ,None given,None given,None given,,None given,2014
Lucio,R,Malizia,,Abstract Translators,None given ,None given,None given,None given,,None given,2014
Karl,S,Mokross,,Abstract Translators,None given ,None given,None given,None given,,None given,2014
Cesar,,Sanchez,,Abstract Translators,None given ,None given,None given,None given,,None given,2014
Helene,,Senechal,,Abstract Translators,None given ,None given,None given,None given,,None given,2014
Bonnie,S,Bowen,,Office Coordinator,None given ,None given,None given,None given,,None given,2014
Joseph,J,Fontaine,,Book Review Editor,None given ,None given,None given,None given,,None given,2014
Kathleen,E,Erickson,,Managing Editor,None given ,None given,None given,None given,,None given,2015
Mark,C,Penrose,,Assistant Managing Editor,None given ,None given,None given,None given,,None given,2015
Richard,,Earles,,Copyeditor,None given ,None given,None given,None given,,None given,2015
Janice,,Faaborg,,Copyeditor,None given ,None given,None given,None given,,None given,2015
Scott,W,Gillihan,,Copyeditor,None given ,None given,None given,None given,,None given,2015
Thalia,,Sachtleben,,Copyeditor,None given ,None given,None given,None given,,None given,2015
Daniel,,Cadena,,Abstract Translators,None given ,None given,None given,None given,,None given,2015
Jessica,,Eberhard,,Abstract Translators,None given ,None given,None given,None given,,None given,2015
Lucio,R,Malizia,,Abstract Translators,None given ,None given,None given,None given,,None given,2015
Karl,S,Mokross,,Abstract Translators,None given ,None given,None given,None given,,None given,2015
Helene,,Senechal,,Abstract Translators,None given ,None given,None given,None given,,None given,2015
Kathleen,E,Erickson,,Journals Director,None given ,None given,None given,None given,,None given,2016
Mark,C,Penrose,,Managing Editor,None given ,None given,None given,None given,,None given,2016
Richard,,Earles,,Copyeditor,None given ,None given,None given,None given,,None given,2016
Janice,,Faaborg,,Copyeditor,None given ,None given,None given,None given,,None given,2016
Scott,W,Gillihan,,Copyeditor,None given ,None given,None given,None given,,None given,2016
Thalia,,Sachtleben,,Copyeditor,None given ,None given,None given,None given,,None given,2016
Daniel,,Cadena,,Abstract Translators,None given ,None given,None given,None given,,None given,2016
Lucio,R,Malizia,,Abstract Translators,None given ,None given,None given,None given,,None given,2016
Karl,S,Mokross,,Abstract Translators,None given ,None given,None given,None given,,None given,2016
Helene,,Senechal,,Abstract Translators,None given ,None given,None given,None given,,None given,2016
Kathleen,E,Erickson,,Journals Director,None given ,None given,None given,None given,,None given,2017
Mark,C,Penrose,,Managing Editor,None given ,None given,None given,None given,,None given,2017
Richard,,Earles,,Copyeditor,None given ,None given,None given,None given,,None given,2017
Janice,,Faaborg,,Copyeditor,None given ,None given,None given,None given,,None given,2017
Scott,W,Gillihan,,Copyeditor,None given ,None given,None given,None given,,None given,2017
Thalia,,Sachtleben,,Copyeditor,None given ,None given,None given,None given,,None given,2017
Daniel,,Cadena,,Abstract Translators,None given ,None given,None given,None given,,None given,2017
Lucio,R,Malizia,,Abstract Translators,None given ,None given,None given,None given,,None given,2017
Karl,S,Mokross,,Abstract Translators,None given ,None given,None given,None given,,None given,2017
Helene,,Senechal,,Abstract Translators,None given ,None given,None given,None given,,None given,2017
Kathleen,E,Erickson,,Journals Director,None given ,None given,None given,None given,,None given,2018
Mark,C,Penrose,,Managing Editor,None given ,None given,None given,None given,,None given,2018
Richard,,Earles,,Copyeditor,None given ,None given,None given,None given,,None given,2018
Scott,W,Gillihan,,Copyeditor,None given ,None given,None given,None given,,None given,2018
Thalia,,Sachtleben,,Copyeditor,None given ,None given,None given,None given,,None given,2018
Lucio,R,Malizia,,Abstract Translators,None given ,None given,None given,None given,,None given,2018
Karl,S,Mokross,,Abstract Translators,None given ,None given,None given,None given,,None given,2018
Helene,,Senechal,,Abstract Translators,None given ,None given,None given,None given,,None given,2018
Terry,L,Shaffer,,Editorial Board,Northern Praire Wildlife Research Center,None given,None given,None given,,None given,2009
Terry,L,Shaffer,,Editorial Board,Northern Praire Wildlife Research Center,None given,None given,None given,,None given,2010
Terry,L,Shaffer,,Editorial Board,Northern Praire Wildlife Research Center,None given,None given,None given,,None given,2011
Erin,A,Roche,,Associate Editors,Northern Prairie Wildlife Research Center,None given,None given,None given,,None given,2017
Jay,,Mager,,Book Review Editor,Ohio Northern University,None given,None given,None given,,None given,2015
Jay,,Mager,,Book Review Editor,Ohio Northern University,None given,None given,None given,,None given,2016
Jay,,Mager,,Book Review Editor,Ohio Northern University,None given,None given,None given,,None given,2017
Jay,,Mager,,Book Review Editor,Ohio Northern University,None given,None given,None given,,None given,2018
Timothy,J,O'Connell,,Early Career Editorial Board,Oklahoma State University,None given,None given,None given,,None given,2012
Timothy,J,O'Connell,,Early Career Editorial Board,Oklahoma State University,None given,None given,None given,,None given,2013
Timothy,J,O'Connell,,Associate Editors,Oklahoma State University,None given,None given,None given,,None given,2014
Timothy,J,O'Connell,,Early Career Board Mentor,Oklahoma State University,None given,None given,None given,,None given,2014
Timothy,J,O'Connell,,Associate Editors,Oklahoma State University,None given,None given,None given,,None given,2015
Monica,,Papes,,Associate Editors,Oklahoma State University,None given,None given,None given,,None given,2015
Timothy,J,O'Connell,,Early Career Board Mentor,Oklahoma State University,None given,None given,None given,,None given,2015
Monica,,Papes,,Associate Editors,Oklahoma State University,None given,None given,None given,,None given,2016
Monica,,Papes,,Associate Editors,Oklahoma State University,None given,None given,None given,,None given,2017
Eric,L,Walters,,Board of Reviewing Editors,Old Dominion University,None given,None given,None given,,None given,2012
Eric,L,Walters,,Board of Reviewing Editors,Old Dominion University,None given,None given,None given,,None given,2013
Joseph,J,Nocera,,Editorial Board,Ontario Ministry of Natural Resources,None given,None given,None given,,None given,2011
Joseph,J,Nocera,,Board of Reviewing Editors,Ontario Ministry of Natural Resources,None given,None given,None given,,None given,2012
Joseph,J,Nocera,,Board of Reviewing Editors,Ontario Ministry of Natural Resources,None given,None given,None given,,None given,2013
Joseph,J,Nocera,,Associate Editors,Ontario Ministry of Natural Resources,None given,None given,None given,,None given,2014
Joseph,J,Nocera,,Associate Editors,Ontario Ministry of Natural Resources,None given,None given,None given,,None given,2015
Joseph,J,Nocera,,Associate Editors,Ontario Ministry of Natural Resources,None given,None given,None given,,None given,2016
Joseph,J,Nocera,,Associate Editors,Ontario Ministry of Natural Resources,None given,None given,None given,,None given,2017
Joseph,J,Nocera,,Associate Editors,Ontario Ministry of Natural Resources,None given,None given,None given,,None given,2018
Eric,A,Van Wilgenburg,,Associate Editors,Pacific Rim Conservation,None given,None given,None given,,None given,2016
Kristen,E,Dybala,,Associate Editors,Point Blue Conservation,None given,None given,None given,,None given,2017
Kristen,E,Dybala,,Associate Editors,Point Blue Conservation,None given,None given,None given,,None given,2018
Steve,T,Knick,,Editorial Board,Rangeland Ecosystem Science Center,None given,None given,None given,,None given,2009
Steven,T,Knick,,Editorial Board,Rangeland Ecosystem Science Center,None given,None given,None given,,None given,2010
Steve,T,Knick,,Editorial Board,Rangeland Ecosystem Science Center,None given,None given,None given,,None given,2011
Steven,T,Knick,,Board of Reviewing Editors,Rangeland Ecosystem Science Center,None given,None given,None given,,None given,2012
Steven,T,Knick,,Board of Reviewing Editors,Rangeland Ecosystem Science Center,None given,None given,None given,,None given,2013
Susan,,Smith Pagano,,Associate Editors,Rochester Institute of Technology,None given,None given,None given,,None given,2014
Susan,,Smith,,Associate Editors,Rochester Institute of Technology,None given,None given,None given,,None given,2015
Susan,,Smith,,Associate Editors,Rochester Institute of Technology,None given,None given,None given,,None given,2016
Susan,,Smith,,Associate Editors,Rochester Institute of Technology,None given,None given,None given,,None given,2017
Susan,,Smith,,Associate Editors,Rochester Institute of Technology,None given,None given,None given,,None given,2018
Victoria,A,Saab,,Editorial Board,Rocky Mountain Research Station,None given,None given,None given,,None given,2009
Victoria,A,Saab,,Editorial Board,Rocky Mountain Research Station,None given,None given,None given,,None given,2010
Victoria,A,Saab,,Editorial Board,Rocky Mountain Research Station,None given,None given,None given,,None given,2011
Victoria,A,Saab,,Board of Reviewing Editors,Rocky Mountain Research Station,None given,None given,None given,,None given,2012
Victoria,A,Saab,,Board of Reviewing Editors,Rocky Mountain Research Station,None given,None given,None given,,None given,2013
Norbert,J,Cordeiro,,Associate Editors,Roosevelt UniversityThe Field Museum,None given,None given,None given,,None given,2016
Norbert,J,Cordeiro,,Associate Editors,Roosevelt UniversityThe Field Museum,None given,None given,None given,,None given,2017
Norbert,J,Cordeiro,,Associate Editors,Roosevelt UniversityThe Field Museum,None given,None given,None given,,None given,2018
Philip,C,Stouffer,,Editor in Chief,School of Renewable Resources Louisiana State U,None given,None given,None given,,None given,2015
Philip,C,Stouffer,,Editor in Chief,School of Renewable Resources Louisiana State University,None given,None given,None given,,None given,2016
Philip,C,Stouffer,,Editor in Chief,School of Renewable Resources Louisiana State University,None given,None given,None given,,None given,2017
Philip,C,Stouffer,,Editor in Chief,School of Renewable Resources Louisiana State University,None given,None given,None given,,None given,2018
T,S,Sillett,,Associate Editors,Smithsonian Migratory Bird Center,None given,None given,None given,,None given,2016
T,S,Sillett,,Associate Editors,Smithsonian Migratory Bird Center,None given,None given,None given,,None given,2017
T,S,Sillett,,Associate Editors,Smithsonian Migratory Bird Center,None given,None given,None given,,None given,2018
Matthew,,Miller,,Board of Reviewing Editors,Smithsonian Tropical Research Institute,None given,None given,None given,,None given,2012
Matthew,,Miller,,Board of Reviewing Editors,Smithsonian Tropical Research Institute,None given,None given,None given,,None given,2013
Matthew,J,Miller,,Associate Editors,Smithsonian Tropical Research Institute,None given,None given,None given,,None given,2014
Matthew,J,Miller,,Associate Editors,Smithsonian Tropical Research Institute,None given,None given,None given,,None given,2015
Michael,W,Eichholz,,Editorial Board,Southern Illinois U,None given,None given,None given,,None given,2009
Michael,W,Eichholz,,Editorial Board,Southern Illinois University,None given,None given,None given,,None given,2010
James,R,Lovvorn,,Editorial Board,Southern Illinois University,None given,None given,None given,,None given,2010
Michael,W,Eichholz,,Editorial Board,Southern Illinois University,None given,None given,None given,,None given,2011
James,R,Lovvorn,,Editorial Board,Southern Illinois University,None given,None given,None given,,None given,2011
James,R,Lovvorn,,Board of Reviewing Editors,Southern Illinois University,None given,None given,None given,,None given,2013
Juan,L,Parra,,Latin American Editorial Board,Stony Brook University,None given,None given,None given,,None given,2012
Juan,L,Parra,,Latin American Editorial Board,Stony Brook University,None given,None given,None given,,None given,2013
Christin,L,Pruett,,Associate Editors,Tabor College,None given,None given,None given,,None given,2018
Jim,,Cox,,Associate Editors,Tall Timbers Research Station,None given,None given,None given,,None given,2015
Jim,,Cox,,Associate Editors,Tall Timbers Research Station,None given,None given,None given,,None given,2016
Jim,,Cox,,Associate Editors,Tall Timbers Research Station,None given,None given,None given,,None given,2017
Jim,,Cox,,Associate Editors,Tall Timbers Research Station,None given,None given,None given,,None given,2018
Jason,,Jones,,Associate Editors,Tetra Tech EBA,None given,None given,None given,,None given,2014
Jason,,Jones,,Associate Editors,Tetra Tech EBA,None given,None given,None given,,None given,2015
Jason,,Jones,,Editorial Board,Tetratech Environmental Consulting Inc,None given,None given,None given,,None given,2009
Jason,,Jones,,Editorial Board,Tetratech Environmental Consulting Inc,None given,None given,None given,,None given,2010
Jason,,Jones,,Editorial Board,Tetratech Environmental Consulting Inc,None given,None given,None given,,None given,2011
Jason,,Jones,,Board of Reviewing Editors,Tetratech Environmental Consulting Inc,None given,None given,None given,,None given,2012
Jason,,Jones,,Board of Reviewing Editors,Tetratech Environmental Consulting Inc,None given,None given,None given,,None given,2013
Amanda,M,Hale,,Associate Editors,Texas Christian University,None given,None given,None given,,None given,2016
Amanda,M,Hale,,Associate Editors,Texas Christian University,None given,None given,None given,,None given,2017
Amanda,M,Hale,,Associate Editors,Texas Christian University,None given,None given,None given,,None given,2018
Douglas,A,Nelson,,Editorial Board,The Ohio State University,None given,None given,None given,,None given,2009
Douglas,A,Nelson,,Editorial Board, Ohio State University,None given,None given,None given,,None given,2010
Douglas,A,Nelson,,Editorial Board, Ohio State University,None given,None given,None given,,None given,2011
Kathy,,Martin,,Associate Editors, University of British Columbia,None given,None given,None given,,None given,2015
Kathy,,Martin,,Associate Editors, University of British Columbia,None given,None given,None given,,None given,2016
Kathy,,Martin,,Associate Editors, University of British Columbia,None given,None given,None given,,None given,2017
Justin,D,Brown,,Associate Editors, University of Georgia,None given,None given,None given,,None given,2014
Justin,D,Brown,,Associate Editors, University of Georgia,None given,None given,None given,,None given,2015
Justin,D,Brown,,Associate Editors, University of Georgia,None given,None given,None given,,None given,2016
A,,Townsend Peterson,,Associate Editors, University of Kansas,None given,None given,None given,,None given,2015
A,,Townsend Peterson,,Associate Editors, University of Kansas,None given,None given,None given,,None given,2016
A,,Townsend Peterson,,Associate Editors, University of Kansas,None given,None given,None given,,None given,2017
A,,Townsend Peterson,,Associate Editors, University of Kansas,None given,None given,None given,,None given,2018
Martine,,Maron,,Associate Editors, University of Queensland,None given,None given,None given,,None given,2015
Martine,,Maron,,Associate Editors, University of Queensland,None given,None given,None given,,None given,2016
Martine,,Maron,,Associate Editors, University of Queensland,None given,None given,None given,,None given,2017
Martine,,Maron,,Associate Editors, University of Queensland,None given,None given,None given,,None given,2018
Erica,,Noil,,Editorial Board,Trent University,None given,None given,None given,,None given,2009
Erica,,Noil,,Editorial Board,Trent University,None given,None given,None given,,None given,2010
Erica,,Noil,,Editorial Board,Trent University,None given,None given,None given,,None given,2011
Erica,,Noil,,Board of Reviewing Editors,Trent University,None given,None given,None given,,None given,2012
Erica,,Noil,,Board of Reviewing Editors,Trent University,None given,None given,None given,,None given,2013
Erica,,Nol,,Associate Editors,Trent University,None given,None given,None given,,None given,2014
Erica,,Nol,,Associate Editors,Trent University,None given,None given,None given,,None given,2015
Erica,,Nol,,Associate Editors,Trent University,None given,None given,None given,,None given,2016
Erica,,Nol,,Associate Editors,Trent University,None given,None given,None given,,None given,2017
Erica,,Nol,,Associate Editors,Trent University,None given,None given,None given,,None given,2018
Troy,G,Murphy,,Board of Reviewing Editors,Trinity University,None given,None given,None given,,None given,2012
Troy,G,Murphy,,Board of Reviewing Editors,Trinity University,None given,None given,None given,,None given,2013
Renata,,Duraes,,Editorial Board,Tulane University,None given,None given,None given,,None given,2011
Renata,,Duraes,,Board of Reviewing Editors,Tulane University,None given,None given,None given,,None given,2012
Renata,,Duraes,,Board of Reviewing Editors,Tulane University,None given,None given,None given,,None given,2013
Richard,B,Lanctot,,Editorial Board,United State Fish and Wildlife Service,None given,None given,None given,,None given,2009
Richard,B,Lanctot,,Editorial Board,United State Fish and Wildlife Service,None given,None given,None given,,None given,2010
Richard,B,Lanctot,,Editorial Board,United State Fish and Wildlife Service,None given,None given,None given,,None given,2011
Richard,B,Lanctot,,Board of Reviewing Editors,United State Fish and Wildlife Service,None given,None given,None given,,None given,2012
Richard,B,Lanctot,,Board of Reviewing Editors,United State Fish and Wildlife Service,None given,None given,None given,,None given,2013
Daniel,,Cadena,,Editorial Board,Universidad  de los Andes,None given,None given,None given,,None given,2009
Daniel,,Cadena,,Editorial Board,Universidad de los Andes,None given,None given,None given,,None given,2010
Daniel,,Cadena,,Editorial Board,Universidad de los Andes,None given,None given,None given,,None given,2011
Daniel,,Cadena,,Board of Reviewing Editors,Universidad de los Andes,None given,None given,None given,,None given,2012
Daniel,,Cadena,,Board of Reviewing Editors,Universidad de los Andes,None given,None given,None given,,None given,2013
Carlos,,Bosque,,Editorial Board,Universidad Simon Bolivar,None given,None given,None given,,None given,2009
Carlos,,Bosque,,Editorial Board,Universidad Simon Bolivar,None given,None given,None given,,None given,2010
Carlos,,Bosque,,Editorial Board,Universidad Simon Bolivar,None given,None given,None given,,None given,2011
Jeffrey,D,Brawn,,Editorial Board,University Illinois Urbana Champaign,None given,None given,None given,,None given,2009
Colleen,,Cassady St Clair,,Associate Editors,University of Alberta,None given,None given,None given,,None given,2017
Colleen,,Cassady St Clair,,Associate Editors,University of Alberta,None given,None given,None given,,None given,2018
Renee,A,Duckworth,,Editorial Board,University of Arizona,None given,None given,None given,,None given,2009
Renee,A,Duckworth,,Editorial Board,University of Arizona,None given,None given,None given,,None given,2010
Renee,A,Duckworth,,Editorial Board,University of Arizona,None given,None given,None given,,None given,2011
Eric,L,Walters,,Editorial Board,University of California Berkeley,None given,None given,None given,,None given,2009
Eric,L,Walters,,Editorial Board,University of California Berkeley,None given,None given,None given,,None given,2010
Eric,L,Walters,,Editorial Board,University of California Berkeley,None given,None given,None given,,None given,2011
Daniel,,Kissling,,Editorial Board,University of California San Diego,None given,None given,None given,,None given,2009
Daniel,,Kissling,,Editorial Board,University of California San Diego,None given,None given,None given,,None given,2010
Victoria,,McDonald,,Board of Reviewing Editors,University of Central Arkansas,None given,None given,None given,,None given,2013
Diana,F,Tomback,,Associate Editors,University of Colorado Denver,None given,None given,None given,,None given,2016
Diana,F,Tomback,,Associate Editors,University of Colorado Denver,None given,None given,None given,,None given,2017
Diana,F,Tomback,,Associate Editors,University of Colorado Denver,None given,None given,None given,,None given,2018
Jeffrey,J,Buler,,Associate Editors,University of Delaware,None given,None given,None given,,None given,2014
Jeffrey,J,Buler,,Associate Editors,University of Delaware,None given,None given,None given,,None given,2015
Jeffrey,J,Buler,,Associate Editors,University of Delaware,None given,None given,None given,,None given,2016
Jeffrey,J,Buler,,Associate Editors,University of Delaware,None given,None given,None given,,None given,2017
Jeffrey,J,Buler,,Associate Editors,University of Delaware,None given,None given,None given,,None given,2018
Robert,J,Cooper,,Associate Editors,University of Georgia,None given,None given,None given,,None given,2018
Catherine,,Bechtoldt,,Latin American Editorial Board,University of Illinois,None given,None given,None given,,None given,2012
Catherine,,Bechtoldt,,Latin American Editorial Board,University of Illinois,None given,None given,None given,,None given,2013
Jeffrey,D,Brawn,,Editorial Board,University of Illinois Urbana Champaign,None given,None given,None given,,None given,2010
Jeffrey,D,Brawn,,Editorial Board,University of Illinois Urbana Champaign,None given,None given,None given,,None given,2011
Judith,L,Rhymer,,Editorial Board,University of Maine,None given,None given,None given,,None given,2009
Judith,L,Rhymer,,Editorial Board,University of Maine,None given,None given,None given,,None given,2010
Judith,L,Rhymer,,Editorial Board,University of Maine,None given,None given,None given,,None given,2011
Colin,E,Studds,,Associate Editors,University of Maryland Baltimore County,None given,None given,None given,,None given,2017
Colin,E,Studds,,Associate Editors,University of Maryland Baltimore County,None given,None given,None given,,None given,2018
R,J,Gutierrez,,Associate Editors,University of Minnesota,None given,None given,None given,,None given,2015
R,J,Gutierrez,,Associate Editors,University of Minnesota,None given,None given,None given,,None given,2016
R,J,Gutierrez,,Associate Editors,University of Minnesota,None given,None given,None given,,None given,2017
R,J,Gutierrez,,Associate Editors,University of Minnesota,None given,None given,None given,,None given,2018
Richard,,Buchholz,,Editorial Board,University of Mississippi,None given,None given,None given,,None given,2009
Richard,,Buchholz,,Editorial Board,University of Mississippi,None given,None given,None given,,None given,2010
Richard,,Buchholz,,Editorial Board,University of Mississippi,None given,None given,None given,,None given,2011
Richard,,Buchholz,,Board of Reviewing Editors,University of Mississippi,None given,None given,None given,,None given,2012
Richard,,Buchholz,,Board of Reviewing Editors,University of Mississippi,None given,None given,None given,,None given,2013
Richard,,Buchholz,,Associate Editors,University of Mississippi,None given,None given,None given,,None given,2014
Richard,,Buchholz,,Associate Editors,University of Mississippi,None given,None given,None given,,None given,2015
Richard,,Buchholz,,Associate Editors,University of Mississippi,None given,None given,None given,,None given,2016
Richard,,Buchholz,,Associate Editors,University of Mississippi,None given,None given,None given,,None given,2017
Richard,,Buchholz,,Associate Editors,University of Mississippi,None given,None given,None given,,None given,2018
Eli,S,Bridge,,Editorial Board,University of Oklahoma,None given,None given,None given,,None given,2009
Eli,S,Bridge,,Editorial Board,University of Oklahoma,None given,None given,None given,,None given,2010
Eli,S,Bridge,,Editorial Board,University of Oklahoma,None given,None given,None given,,None given,2011
Eli,S,Bridge,,Board of Reviewing Editors,University of Oklahoma,None given,None given,None given,,None given,2012
Jeff,F,Kelly,,Board of Reviewing Editors,University of Oklahoma,None given,None given,None given,,None given,2012
Eli,S,Bridge,,Board of Reviewing Editors,University of Oklahoma,None given,None given,None given,,None given,2013
Jeff,F,Kelly,,Board of Reviewing Editors,University of Oklahoma,None given,None given,None given,,None given,2013
David,L,Swanson,,Editorial Board,University of South Dakota,None given,None given,None given,,None given,2009
David,L,Swanson,,Editorial Board,University of South Dakota,None given,None given,None given,,None given,2010
David,L,Swanson,,Editorial Board,University of South Dakota,None given,None given,None given,,None given,2011
David,L,Swanson,,Board of Reviewing Editors,University of South Dakota,None given,None given,None given,,None given,2012
David,L,Swanson,,Board of Reviewing Editors,University of South Dakota,None given,None given,None given,,None given,2013
David,,Swanson,,Associate Editors,University of South Dakota,None given,None given,None given,,None given,2014
David,,Swanson,,Associate Editors,University of South Dakota,None given,None given,None given,,None given,2015
David,,Swanson,,Associate Editors,University of South Dakota,None given,None given,None given,,None given,2016
David,,Swanson,,Associate Editors,University of South Dakota,None given,None given,None given,,None given,2017
David,,Swanson,,Associate Editors,University of South Dakota,None given,None given,None given,,None given,2018
Frank,R,Moore,,Board of Reviewing Editors,University of Southern Mississippi,None given,None given,None given,,None given,2012
Frank,R,Moore,,Board of Reviewing Editors,University of Southern Mississippi,None given,None given,None given,,None given,2013
Monica,,Papes,,Associate Editors,University of Tennessee,None given,None given,None given,,None given,2018
Daniel,J,Mennill,,Associate Editors,University of Windsor,None given,None given,None given,,None given,2016
Daniel,J,Mennill,,Associate Editors,University of Windsor,None given,None given,None given,,None given,2017
Daniel,J,Mennill,,Associate Editors,University of Windsor,None given,None given,None given,,None given,2018
Linda,A,Whittingham,,Associate Editors,University of Wisconsin Milwaukee,None given,None given,None given,,None given,2018
James,R,Lovvorn,,Editorial Board,University of Wyoming,None given,None given,None given,,None given,2009
James,R,Lovvorn,,Board of Reviewing Editors,University of Wyoming,None given,None given,None given,,None given,2012
Raul,,Ortiz Pulido,,Board of Reviewing Editors,UniversityAutonoma del Estado Hidalgo,None given,None given,None given,,None given,2012
Raul,,Ortiz Pulido,,Board of Reviewing Editors,UniversityAutonoma del Estado Hidalgo,None given,None given,None given,,None given,2013
Gustavo,A,Zurita,,Associate Editors,UniversityNacional de Misiones CONICET,None given,None given,None given,,None given,2016
Gustavo,A,Zurita,,Associate Editors,UniversityNacional de Misiones CONICET,None given,None given,None given,,None given,2017
Gustavo,A,Zurita,,Associate Editors,UniversityNacional de Misiones CONICET,None given,None given,None given,,None given,2018
Amy,J,Davis,,Associate Editors,USDA APHIS,None given,None given,None given,,None given,2015
Amy,J,Davis,,Associate Editors,USDA APHIS,None given,None given,None given,,None given,2016
Amy,J,Davis,,Associate Editors,USDA APHIS,None given,None given,None given,,None given,2017
Amy,J,Davis,,Associate Editors,USDA APHIS,None given,None given,None given,,None given,2018
Victoria,A,Saab,,Associate Editors,USFS Rocky Mountain Research Station,None given,None given,None given,,None given,2014
Victoria,A,Saab,,Associate Editors,USFS Rocky Mountain Research Station,None given,None given,None given,,None given,2015
Victoria,A,Saab,,Associate Editors,USFS Rocky Mountain Research Station,None given,None given,None given,,None given,2016
Richard,B,Lanctot,,Associate Editors,USFWS Alaska Region,None given,None given,None given,,None given,2014
Richard,B,Lanctot,,Associate Editors,USFWS Alaska Region,None given,None given,None given,,None given,2015
Richard,B,Lanctot,,Associate Editors,USFWS Alaska Region,None given,None given,None given,,None given,2016
Richard,B,Lanctot,,Associate Editors,USFWS Alaska Region,None given,None given,None given,,None given,2017
Richard,B,Lanctot,,Associate Editors,USFWS Alaska Region,None given,None given,None given,,None given,2018
Mark,D,Jankowski,,Associate Editors,USFWS Idaho Fish and Wildlife Office,None given,None given,None given,,None given,2014
Colleen,M,Handel,,Editor,USGS Alaska Science Center,None given,None given,None given,,None given,2015
Colleen,M,Handel,,Editor,USGS Alaska Science Center,None given,None given,None given,,None given,2016
Joel,A,Schmutz,,Associate Editors,USGS Alaska Science Center,None given,None given,None given,,None given,2016
Sarah,A,Sonsthagen,,Associate Editors,USGS Alaska Science Center,None given,None given,None given,,None given,2016
Colleen,M,Handel,,Editor,USGS Alaska Science Center,None given,None given,None given,,None given,2017
Joel,A,Schmutz,,Associate Editors,USGS Alaska Science Center,None given,None given,None given,,None given,2017
Sarah,A,Sonsthagen,,Associate Editors,USGS Alaska Science Center,None given,None given,None given,,None given,2017
Colleen,M,Handel,,Editor,USGS Alaska Science Center,None given,None given,None given,,None given,2018
Joel,A,Schmutz,,Associate Editors,USGS Alaska Science Center,None given,None given,None given,,None given,2018
Steven,T,Knick,,Associate Editors,USGS Forest and Rangeland Ecosystem Science Center,None given,None given,None given,,None given,2014
Steven,T,Knick,,Associate Editors,USGS Forest and Rangeland Ecosystem Science Center,None given,None given,None given,,None given,2015
Steven,T,Knick,,Associate Editors,USGS Forest and Rangeland Ecosystem Science Center,None given,None given,None given,,None given,2016
Steven,T,Knick,,Associate Editors,USGS Forest and Rangeland Ecosystem Science Center,None given,None given,None given,,None given,2017
Jane,E,Austin,,Associate Editors,USGS Northern Prairie Wildlife Research Center,None given,None given,None given,,None given,2014
Jane,E,Austin,,Associate Editors,USGS Northern Prairie Wildlife Research Center,None given,None given,None given,,None given,2015
Jane,E,Austin,,Associate Editors,USGS Northern Prairie Wildlife Research Center,None given,None given,None given,,None given,2016
Jane,E,Austin,,Associate Editors,USGS Northern Prairie Wildlife Research Center,None given,None given,None given,,None given,2017
Jane,E,Austin,,Associate Editors,USGS Northern Prairie Wildlife Research Center,None given,None given,None given,,None given,2018
John,R,Sauer,,Associate Editors,USGS Patuxent Wildlife Research Center,None given,None given,None given,,None given,2017
John,R,Sauer,,Associate Editors,USGS Patuxent Wildlife Research Center,None given,None given,None given,,None given,2018
Christine,,Ribic,,Associate Editors,USGS Wisconsin Cooperative Wildlife Research Unit,None given,None given,None given,,None given,2017
Christine,,Ribic,,Associate Editors,USGS Wisconsin Cooperative Wildlife Research Unit,None given,None given,None given,,None given,2018
Robert,L,Curry,,Editorial Board,Villanova University,None given,None given,None given,,None given,2009
Robert,L,Curry,,Editorial Board,Villanova University,None given,None given,None given,,None given,2010
Robert,L,Curry,,Editorial Board,Villanova University,None given,None given,None given,,None given,2011
Robert,L,Curry,,Board of Reviewing Editors,Villanova University,None given,None given,None given,,None given,2012
Robert,L,Curry,,Board of Reviewing Editors,Villanova University,None given,None given,None given,,None given,2013
Jennifer,,Smith,,Associate Editors,Virginia Polytechnic Institute State University,None given,None given,None given,,None given,2017
