journal,year,editor_id,first_name,middle_name,last_name,inst,unit,city,state,country,notes
CONBIO,2013,1943,James,EM,Watson,,,,,Australia,NA
CONBIO,2014,1943,James,EM,Watson,,,,,Australia,NA
NEWPHYT,1985,3247,R,Green,West,Cambridge,UNKNOWN,Cambridge,England,United Kingdom,NA
NEWPHYT,1986,3247,R,Green,West,,,,,United Kingdom,NA
NEWPHYT,1987,3247,R,Green,West,,,,,United Kingdom,NA
NEWPHYT,1988,3247,R,Green,West,,,,,United Kingdom,NA
NEWPHYT,1989,3247,R,Green,West,,,,,United Kingdom,NA
NEWPHYT,1990,3247,R,Green,West,,,,,United Kingdom,NA
NEWPHYT,1991,3247,R,Green,West,,,,,United Kingdom,NA
NEWPHYT,1992,3247,R,Green,West,,,,,United Kingdom,NA
NEWPHYT,1993,3247,R,Green,West,,,,,United Kingdom,NA
NEWPHYT,1994,3247,Richard,Green,West,,,,,United Kingdom,NA
CONBIO,1987,912,David,NA,Western,New York Zoological Society,UNKNOWN,Bronx,New York,USA,NA
CONBIO,1988,912,David,NA,Western,,,,,USA,NA
CONBIO,1989,912,David,NA,Western,,,,,USA,NA
CONBIO,1990,912,David,NA,Western,,,,,USA,NA
CONBIO,1991,912,David,NA,Western,,,,,USA,NA
CONBIO,1992,912,David,NA,Western,,,,,USA,NA
CONBIO,1993,912,David,NA,Western,,,,,USA,NA
CONBIO,1987,227,Arthur,NA,Westing,Stockholm International Peace Research Institute,UNKNOWN,Stockholm,Uppland,Sweden,NA
CONBIO,1991,227,Arthur,NA,Westing,Westing Associates,UNKNOWN,Putney,Vermont,USA,NA
CONBIO,1988,227,Arthur,NA,Westing,Stockholm International Peace Research Institute,,Stockholm,Uppland,Sweden,NA
CONBIO,1989,227,Arthur,NA,Westing,International Peace Research Institute ,,Oslo,UNKNOWN,Norway,NA
CONBIO,1990,227,Arthur,NA,Westing,,,,,Sweden,NA
CONBIO,1992,918,David,NA,Wilcove,Environmental Defense Fund,UNKNOWN,Washington DC,Washington DC,USA,NA
CONBIO,1991,918,David,NA,Wilcove,Wilderness Society,,,,USA,NA
CONBIO,1993,918,David,NA,Wilcove,Environmental Defense Fund,,,,USA,NA
CONBIO,1994,918,David,NA,Wilcove,,,,,USA,NA
CONBIO,1995,918,David,NA,Wilcove,,,,,USA,NA
CONBIO,1996,918,David,NA,Wilcove,,,,,USA,NA
CONBIO,1997,918,David,NA,Wilcove,,,,,USA,NA
CONBIO,1998,918,David,NA,Wilcove,,,,,USA,NA
CONBIO,1999,918,David,NA,Wilcove,,,,,USA,NA
CONBIO,2000,918,David,NA,Wilcove,,,,,USA,NA
CONBIO,1987,375,Bruce,NA,Wilcox,Stanford University,Center for Conservation Biology,Stanford,California,USA,NA
CONBIO,1988,375,Bruce,NA,Wilcox,,,,,USA,NA
CONBIO,2002,2957,Paul,NA,Williams,The Natural History Museum,UNKNOWN,London,England,UK,NA
CONBIO,2003,2957,Paul,NA,Williams,,,,,UK,NA
CONBIO,2004,2957,Paul,NA,Williams,,,,,UK,NA
CONBIO,2005,2957,Paul,NA,Williams,,,,,UK,NA
CONBIO,2000,2613,Mary,F,Willson,Nature Conservancy,UNKNOWN,Arlington,Virginia,USA,NA
CONBIO,1995,2613,Mary,F,Willson,US Forest Service,,Juneau,Alaska,USA,NA
CONBIO,1996,2613,Mary,F,Willson,,,,,USA,NA
CONBIO,1997,2613,Mary,F,Willson,,,,,USA,NA
CONBIO,1998,2613,Mary,F,Willson,,,,,USA,NA
CONBIO,1999,2613,Mary,F,Willson,,,,,USA,NA
CONBIO,2001,2613,Mary,F,Willson,University of Alaska ,,Fairbanks,,USA,NA
CONBIO,2002,2613,Mary,F,Willson,,,,,USA,NA
CONBIO,2003,2613,Mary,F,Willson,,,,,USA,NA
CONBIO,2004,2613,Mary,F,Willson,,,,,USA,NA
NEWPHYT,1990,1963,J,NA,Wolfenden,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,United Kingdom,NA
NEWPHYT,1991,1963,J,NA,Wolfenden,,,,,United Kingdom,NA
NEWPHYT,1992,1963,J,NA,Wolfenden,University of Lancaster,,Lancaster,Lancashire,United Kingdom,NA
NEWPHYT,1993,1963,J,NA,Wolfenden,,,,,United Kingdom,NA
NEWPHYT,1994,1963,J,NA,Wolfenden,,,,,United Kingdom,NA
NEWPHYT,1995,1963,J,NA,Wolfenden,,,,,United Kingdom,NA
NEWPHYT,1996,1963,John,NA,Wolfenden,,,,,United Kingdom,NA
JBIOG,1992,1144,F,Ian,Woodward,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NA,NA
NEWPHYT,1993,1144,F,Ian,Woodward,Sheffield,UNKNOWN,Sheffield,South Yorkshire,United Kingdom,NA
NEWPHYT,1994,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,1995,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,1996,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,1997,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,1998,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,1999,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2000,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2001,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2002,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2003,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2004,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2005,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2006,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2007,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2008,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2009,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2010,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2011,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,2012,1144,F,Ian,Woodward,,,,,United Kingdom,NA
NEWPHYT,1985,2618,M,M,Yeoman,University of Edinburgh,UNKNOWN,Edinburgh,Scotland,United Kingdom,NA
NEWPHYT,1986,2618,M,M,Yeoman,,,,,United Kingdom,NA
NEWPHYT,1987,2618,M,M,Yeoman,,,,,United Kingdom,NA
NEWPHYT,1988,2618,M,M,Yeoman,,,,,United Kingdom,NA
NEWPHYT,1989,2618,M,M,Yeoman,,,,,United Kingdom,NA
NEWPHYT,1990,2618,M,M,Yeoman,,,,,United Kingdom,NA
NEWPHYT,1991,2618,M,M,Yeoman,,,,,United Kingdom,NA
NEWPHYT,1992,2618,M,M,Yeoman,,,,,United Kingdom,NA
NEWPHYT,1993,2618,M,M,Yeoman,,,,,United Kingdom,NA
NEWPHYT,1994,2618,M,M,Yeoman,,,,,United Kingdom,NA
NEWPHYT,1995,2618,M,M,Yeoman,,,,,United Kingdom,NA
BIOCON,2004,236,Andrew,NA,Young,CSIRO,UNKNOWN,Canberra,UNKNOWN,Australia,NA
CONBIO,2003,236,Andrew,NA,Young,CSIRO-Plant Industry ,UNKNOWN,UNKNOWN,UNKNOWN,Australia,NA
CONBIO,2004,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2005,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2006,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2007,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2008,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2009,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2010,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2011,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2012,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2013,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2014,236,Andrew,NA,Young,,,,,Australia,NA
CONBIO,2010,3509,Steve,NA,Zack,Wildlife Conservation Society,UNKNOWN,Portland,Oregon,USA,NA
CONBIO,2011,3509,Steve,NA,Zack,,,,,USA,NA
CONBIO,2012,3509,Steve,NA,Zack,,,,,USA,NA
CONBIO,2013,3509,Steve,NA,Zack,,,,,USA,NA
CONBIO,2014,3509,Steve,NA,Zack,,,,,USA,NA
CONBIO,1988,237,Amotz,NA,Zahavi,Tel Aviv University,Institute for Nature Conservation Research,Tel Aviv,Gush Dan,Israel,NA
CONBIO,1989,237,Amotz,NA,Zahavi,,,,,Israel,NA
CONBIO,1990,237,Amotz,NA,Zahavi,,,,,Israel,NA
CONBIO,1991,237,Amotz,NA,Zahavi,,,,,Israel,NA
CONBIO,1992,237,Amotz,NA,Zahavi,,,,,Israel,NA
CONBIO,1993,237,Amotz,NA,Zahavi,,,,,Israel,NA
CONBIO,2005,2621,Michaela,NA,Zint,University of Michigan,UNKNOWN,Ann Arbor,Michigan,USA,NA
CONBIO,2006,2621,Michaela,NA,Zint,,,,,USA,NA
CONBIO,2007,2621,Michaela,NA,Zint,,,,,USA,NA
CONBIO,2008,2621,Michaela,NA,Zint,,,,,USA,NA
NEWPHYT,2015,1686,Jorg,NA,Kudla,University of Munster,UNKNOWN,Munster,UNKNOWN,Germany,NA
