journal,year,editor_id,first_name,middle_name,last_name,inst,unit,city,state,country,notes
BITR,1998,1819,John,NA,Proctor,University of Stirling,UNKNOWN,UNKNOWN,UNKNOWN,Scotland,
BITR,1993,1853,Jose,NA,Sarukhan,UNAM,UNKNOWN,Mexico City,UNKNOWN,Mexico,
BITR,1994,1853,Jose,NA,Sarukhan,,,,,Mexico,
BITR,1995,1853,Jose,NA,Sarukhan,,,,,Mexico,
BITR,1996,1853,Jose,NA,Sarukhan,,,,,Mexico,
BITR,1993,1903,John,NA,Terborgh,Duke,UNKNOWN,Durham,NC,USA,
BITR,1994,1903,John,NA,Terborgh,,,,,USA,
BITR,1995,1903,John,NA,Terborgh,,,,,USA,
BITR,1996,1903,John,NA,Terborgh,,,,,USA,
BITR,1993,2374,Mercedes,S,Foster,National Museum of Natural History ,UNKNOWN,Washington,DC,USA,
BITR,1994,2374,Mercedes,S,Foster,,,,,USA,
BITR,1995,2374,Mercedes,S,Foster,,,,,USA,
BITR,1996,2374,Mercedes,S,Foster,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,USA,
BITR,1993,2380,Madhav,NA,Gadgil,Indian Institute of Science,CTR ECOL SCI,Bangalore,Karnataka,India,
BITR,1994,2380,Madhav,NA,Gadgil,,,,,India,
BITR,1995,2380,Madhav,NA,Gadgil,,,,,India,
BITR,1996,2380,Madhav,NA,Gadgil,,,,,India,
BITR,1997,2380,Madhav,NA,Gadgil,,,,,India,
BITR,1993,2605,Mary,Jane,West-Eberhard,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Panama,
BITR,1994,2605,Mary,Jane,West-Eberhard,,,,,Panama,
BITR,1995,2605,Mary,Jane,West-Eberhard,,,,,Panama,
BITR,1996,2605,Mary,Jane,West-Eberhard,,,,,Panama,
BITR,1993,2714,Ong,Jin,Eong,University of Sains,UNKNOWN,George Town,UNKNOWN,Malaysia,
BITR,1994,2714,Ong,Jin,Eong,,,,,Malaysia,
BITR,1995,2714,Ong,Jin,Eong,,,,,Malaysia,
BITR,1996,2714,Ong,Jin,Eong,,,,,Malaysia,
BITR,1997,2714,Ong,Jin,Eong,,,,,Malaysia,
BITR,1996,2767,Paul,NA,Berry,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,USA,
BITR,1997,2767,Paul,NA,Berry,,,,,USA,
BITR,1993,2786,Paul,A,Colinvaux,SMITHSONIAN TROP RES INST,UNKNOWN,Miami,Florida,USA,Or panama?
BITR,1993,2946,Peter,M,Vitousek,Stanford,UNKNOWN,Stanford,California ,USA,
BITR,1994,2946,Peter,M,Vitousek,,,,,USA,
BITR,1995,2946,Peter,M,Vitousek,,,,,USA,
BITR,1996,2946,Peter,M,Vitousek,,,,,USA,
BITR,1993,3022,Robert,K,Colwell,UNIV CONNECTICUT,UNKNOWN,STORRS,CT,USA,
BITR,1995,3022,Robert,K,Colwell,,,,,USA,
BITR,1996,3022,Robert,K,Colwell,,,,,USA,
BITR,1993,3290,Sandra,NA,Brown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,USA,
BITR,1994,3290,Sandra,NA,Brown,,,,,USA,
BITR,1995,3290,Sandra,NA,Brown,,,,,USA,
BITR,1996,3290,Sandra,NA,Brown,,,,,USA,
BITR,1996,3586,Thomas,NA,Kunz,Boston University,UNKNOWN,Boston,Massachusetts,USA,
BITR,1997,3586,Thomas,NA,Kunz,,,,,USA,
BITR,1993,3593,Thomas,NA,Lovejoy,Smithsonian Institute ,UNKNOWN,Washington,DC,USA,
BITR,1994,3593,Thomas,NA,Lovejoy,,,,,USA,
BITR,1995,3593,Thomas,NA,Lovejoy,,,,,USA,
BITR,1996,3593,Thomas,NA,Lovejoy,,,,,USA,
BITR,1997,3593,Thomas,NA,Lovejoy,,,,,USA,
BITR,1993,3711,Woodruff,NA,Benson,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Brazil,
BITR,1994,3711,Woodruff,NA,Benson,,,,,Brazil,
BITR,1995,3711,Woodruff,NA,Benson,,,,,Brazil,
BITR,1996,3711,Woodruff,NA,Benson,,,,,Brazil,
BITR,1993,3765,William,M,Lewis,University of Colorado ,,Boulder,Colorado ,USA,
BITR,1995,3765,William,M,Lewis,,,,,USA,
